date_confirm,province,new_cases,imported_cases,new_cases_wo_imported
2020-01-19T00:00:00Z,shanxi,0,0,0
2020-01-20T00:00:00Z,shanxi,0,0,0
2020-01-21T00:00:00Z,shanxi,0,0,0
2020-01-22T00:00:00Z,shanxi,1,0,1
2020-01-23T00:00:00Z,shanxi,0,0,0
2020-01-24T00:00:00Z,shanxi,5,0,5
2020-01-25T00:00:00Z,shanxi,3,0,3
2020-01-26T00:00:00Z,shanxi,4,0,4
2020-01-27T00:00:00Z,shanxi,7,0,7
2020-01-28T00:00:00Z,shanxi,7,0,7
2020-01-29T00:00:00Z,shanxi,8,0,8
2020-01-30T00:00:00Z,shanxi,4,0,4
2020-01-31T00:00:00Z,shanxi,8,0,8
2020-02-01T00:00:00Z,shanxi,9,0,9
2020-02-02T00:00:00Z,shanxi,10,0,10
2020-02-03T00:00:00Z,shanxi,8,0,8
2020-02-04T00:00:00Z,shanxi,7,0,7
2020-02-05T00:00:00Z,shanxi,9,0,9
2020-02-06T00:00:00Z,shanxi,6,0,6
2020-02-07T00:00:00Z,shanxi,8,0,8
2020-02-08T00:00:00Z,shanxi,12,0,12
2020-02-09T00:00:00Z,shanxi,4,0,4
2020-02-10T00:00:00Z,shanxi,3,0,3
2020-02-11T00:00:00Z,shanxi,2,0,2
2020-02-12T00:00:00Z,shanxi,2,0,2
2020-02-13T00:00:00Z,shanxi,0,0,0
2020-02-14T00:00:00Z,shanxi,1,0,1
2020-02-15T00:00:00Z,shanxi,1,0,1
2020-02-16T00:00:00Z,shanxi,1,0,1
2020-02-17T00:00:00Z,shanxi,1,0,1
2020-02-18T00:00:00Z,shanxi,1,0,1
2020-02-19T00:00:00Z,shanxi,0,0,0
2020-02-20T00:00:00Z,shanxi,1,0,1
2020-02-21T00:00:00Z,shanxi,0,0,0
2020-02-22T00:00:00Z,shanxi,0,0,0
2020-02-23T00:00:00Z,shanxi,0,0,0
2020-02-24T00:00:00Z,shanxi,1,0,1
2020-02-25T00:00:00Z,shanxi,0,0,0
2020-02-26T00:00:00Z,shanxi,0,0,0
2020-02-27T00:00:00Z,shanxi,0,0,0
2020-02-28T00:00:00Z,shanxi,0,0,0
2020-02-29T00:00:00Z,shanxi,0,0,0
2020-03-01T00:00:00Z,shanxi,0,0,0
2020-03-02T00:00:00Z,shanxi,0,0,0
2020-03-03T00:00:00Z,shanxi,0,0,0
2020-03-04T00:00:00Z,shanxi,0,0,0
2020-03-05T00:00:00Z,shanxi,0,0,0
2020-03-06T00:00:00Z,shanxi,0,0,0
2020-03-07T00:00:00Z,shanxi,0,0,0
2020-03-08T00:00:00Z,shanxi,0,0,0
2020-03-09T00:00:00Z,shanxi,0,0,0
2020-03-10T00:00:00Z,shanxi,0,0,0
2020-03-11T00:00:00Z,shanxi,0,0,0
2020-03-12T00:00:00Z,shanxi,0,0,0
2020-03-13T00:00:00Z,shanxi,0,0,0
2020-03-14T00:00:00Z,shanxi,0,0,0
2020-03-15T00:00:00Z,shanxi,0,0,0
2020-03-16T00:00:00Z,shanxi,0,0,0
2020-03-17T00:00:00Z,shanxi,0,0,0
2020-03-18T00:00:00Z,shanxi,0,0,0
2020-03-19T00:00:00Z,shanxi,0,0,0
2020-03-20T00:00:00Z,shanxi,0,0,0
2020-03-21T00:00:00Z,shanxi,0,0,0
2020-03-22T00:00:00Z,shanxi,0,0,0
2020-03-23T00:00:00Z,shanxi,1,1,0
2020-03-24T00:00:00Z,shanxi,0,0,0
2020-03-25T00:00:00Z,shanxi,NA,0,NA
2020-03-26T00:00:00Z,shanxi,NA,0,NA
2020-03-27T00:00:00Z,shanxi,NA,0,NA
2020-03-28T00:00:00Z,shanxi,NA,0,NA
2020-03-29T00:00:00Z,shanxi,NA,0,NA
2020-03-30T00:00:00Z,shanxi,NA,0,NA
2020-03-31T00:00:00Z,shanxi,NA,0,NA
2020-04-01T00:00:00Z,shanxi,NA,0,NA
2020-04-02T00:00:00Z,shanxi,NA,0,NA
2020-01-16T00:00:00Z,gansu,0,0,0
2020-01-17T00:00:00Z,gansu,0,0,0
2020-01-18T00:00:00Z,gansu,0,0,0
2020-01-19T00:00:00Z,gansu,0,0,0
2020-01-20T00:00:00Z,gansu,0,0,0
2020-01-21T00:00:00Z,gansu,0,0,0
2020-01-22T00:00:00Z,gansu,0,0,0
2020-01-23T00:00:00Z,gansu,2,0,2
2020-01-24T00:00:00Z,gansu,2,0,2
2020-01-25T00:00:00Z,gansu,3,0,3
2020-01-26T00:00:00Z,gansu,7,0,7
2020-01-27T00:00:00Z,gansu,5,0,5
2020-01-28T00:00:00Z,gansu,5,0,5
2020-01-29T00:00:00Z,gansu,2,0,2
2020-01-30T00:00:00Z,gansu,4,0,4
2020-01-31T00:00:00Z,gansu,6,0,6
2020-02-01T00:00:00Z,gansu,5,0,5
2020-02-02T00:00:00Z,gansu,11,0,11
2020-02-03T00:00:00Z,gansu,5,0,5
2020-02-04T00:00:00Z,gansu,1,0,1
2020-02-05T00:00:00Z,gansu,5,0,5
2020-02-06T00:00:00Z,gansu,8,0,8
2020-02-07T00:00:00Z,gansu,1,0,1
2020-02-08T00:00:00Z,gansu,10,0,10
2020-02-09T00:00:00Z,gansu,5,0,5
2020-02-10T00:00:00Z,gansu,1,0,1
2020-02-11T00:00:00Z,gansu,0,0,0
2020-02-12T00:00:00Z,gansu,1,0,1
2020-02-13T00:00:00Z,gansu,3,0,3
2020-02-14T00:00:00Z,gansu,0,0,0
2020-02-15T00:00:00Z,gansu,0,0,0
2020-02-16T00:00:00Z,gansu,1,0,1
2020-02-17T00:00:00Z,gansu,0,0,0
2020-02-18T00:00:00Z,gansu,0,0,0
2020-02-19T00:00:00Z,gansu,0,0,0
2020-02-20T00:00:00Z,gansu,0,0,0
2020-02-21T00:00:00Z,gansu,0,0,0
2020-02-22T00:00:00Z,gansu,0,0,0
2020-02-23T00:00:00Z,gansu,0,0,0
2020-02-24T00:00:00Z,gansu,0,0,0
2020-02-25T00:00:00Z,gansu,0,0,0
2020-02-26T00:00:00Z,gansu,0,0,0
2020-02-27T00:00:00Z,gansu,0,0,0
2020-02-28T00:00:00Z,gansu,0,0,0
2020-02-29T00:00:00Z,gansu,0,0,0
2020-03-01T00:00:00Z,gansu,0,0,0
2020-03-02T00:00:00Z,gansu,0,0,0
2020-03-03T00:00:00Z,gansu,0,0,0
2020-03-04T00:00:00Z,gansu,0,0,0
2020-03-05T00:00:00Z,gansu,11,11,0
2020-03-06T00:00:00Z,gansu,17,17,0
2020-03-07T00:00:00Z,gansu,1,1,0
2020-03-08T00:00:00Z,gansu,4,4,0
2020-03-09T00:00:00Z,gansu,0,0,0
2020-03-10T00:00:00Z,gansu,1,1,0
2020-03-11T00:00:00Z,gansu,2,2,0
2020-03-12T00:00:00Z,gansu,0,0,0
2020-03-13T00:00:00Z,gansu,2,2,0
2020-03-14T00:00:00Z,gansu,3,3,0
2020-03-15T00:00:00Z,gansu,1,1,0
2020-03-16T00:00:00Z,gansu,0,0,0
2020-03-17T00:00:00Z,gansu,0,0,0
2020-03-18T00:00:00Z,gansu,0,0,0
2020-03-19T00:00:00Z,gansu,1,1,0
2020-03-20T00:00:00Z,gansu,0,0,0
2020-03-21T00:00:00Z,gansu,0,0,0
2020-03-22T00:00:00Z,gansu,2,2,0
2020-03-23T00:00:00Z,gansu,0,0,0
2020-03-24T00:00:00Z,gansu,0,0,0
2020-03-25T00:00:00Z,gansu,NA,0,NA
2020-03-26T00:00:00Z,gansu,NA,0,NA
2020-03-27T00:00:00Z,gansu,NA,0,NA
2020-03-28T00:00:00Z,gansu,NA,0,NA
2020-03-29T00:00:00Z,gansu,NA,0,NA
2020-03-30T00:00:00Z,gansu,NA,0,NA
2020-03-31T00:00:00Z,gansu,NA,0,NA
2020-04-01T00:00:00Z,gansu,NA,0,NA
2020-04-02T00:00:00Z,gansu,NA,0,NA
2020-01-16T00:00:00Z,inner_mongolia,0,0,0
2020-01-17T00:00:00Z,inner_mongolia,0,0,0
2020-01-18T00:00:00Z,inner_mongolia,0,0,0
2020-01-19T00:00:00Z,inner_mongolia,0,0,0
2020-01-20T00:00:00Z,inner_mongolia,0,0,0
2020-01-21T00:00:00Z,inner_mongolia,0,0,0
2020-01-22T00:00:00Z,inner_mongolia,0,0,0
2020-01-23T00:00:00Z,inner_mongolia,1,0,1
2020-01-24T00:00:00Z,inner_mongolia,1,0,1
2020-01-25T00:00:00Z,inner_mongolia,5,0,5
2020-01-26T00:00:00Z,inner_mongolia,4,0,4
2020-01-27T00:00:00Z,inner_mongolia,2,0,2
2020-01-28T00:00:00Z,inner_mongolia,3,0,3
2020-01-29T00:00:00Z,inner_mongolia,2,0,2
2020-01-30T00:00:00Z,inner_mongolia,2,0,2
2020-01-31T00:00:00Z,inner_mongolia,3,0,3
2020-02-01T00:00:00Z,inner_mongolia,3,0,3
2020-02-02T00:00:00Z,inner_mongolia,7,0,7
2020-02-03T00:00:00Z,inner_mongolia,4,0,4
2020-02-04T00:00:00Z,inner_mongolia,5,0,5
2020-02-05T00:00:00Z,inner_mongolia,4,0,4
2020-02-06T00:00:00Z,inner_mongolia,3,0,3
2020-02-07T00:00:00Z,inner_mongolia,1,0,1
2020-02-08T00:00:00Z,inner_mongolia,4,0,4
2020-02-09T00:00:00Z,inner_mongolia,4,0,4
2020-02-10T00:00:00Z,inner_mongolia,0,0,0
2020-02-11T00:00:00Z,inner_mongolia,2,0,2
2020-02-12T00:00:00Z,inner_mongolia,1,0,1
2020-02-13T00:00:00Z,inner_mongolia,2,0,2
2020-02-14T00:00:00Z,inner_mongolia,5,0,5
2020-02-15T00:00:00Z,inner_mongolia,2,0,2
2020-02-16T00:00:00Z,inner_mongolia,2,0,2
2020-02-17T00:00:00Z,inner_mongolia,1,0,1
2020-02-18T00:00:00Z,inner_mongolia,2,0,2
2020-02-19T00:00:00Z,inner_mongolia,0,0,0
2020-02-20T00:00:00Z,inner_mongolia,0,0,0
2020-02-21T00:00:00Z,inner_mongolia,0,0,0
2020-02-22T00:00:00Z,inner_mongolia,0,0,0
2020-02-23T00:00:00Z,inner_mongolia,0,0,0
2020-02-24T00:00:00Z,inner_mongolia,0,0,0
2020-02-25T00:00:00Z,inner_mongolia,0,0,0
2020-02-26T00:00:00Z,inner_mongolia,0,0,0
2020-02-27T00:00:00Z,inner_mongolia,0,0,0
2020-02-28T00:00:00Z,inner_mongolia,0,0,0
2020-02-29T00:00:00Z,inner_mongolia,0,0,0
2020-03-01T00:00:00Z,inner_mongolia,0,0,0
2020-03-02T00:00:00Z,inner_mongolia,0,0,0
2020-03-03T00:00:00Z,inner_mongolia,0,0,0
2020-03-04T00:00:00Z,inner_mongolia,0,0,0
2020-03-05T00:00:00Z,inner_mongolia,0,0,0
2020-03-06T00:00:00Z,inner_mongolia,0,0,0
2020-03-07T00:00:00Z,inner_mongolia,0,0,0
2020-03-08T00:00:00Z,inner_mongolia,0,0,0
2020-03-09T00:00:00Z,inner_mongolia,0,0,0
2020-03-10T00:00:00Z,inner_mongolia,0,0,0
2020-03-11T00:00:00Z,inner_mongolia,0,0,0
2020-03-12T00:00:00Z,inner_mongolia,0,0,0
2020-03-13T00:00:00Z,inner_mongolia,0,0,0
2020-03-14T00:00:00Z,inner_mongolia,0,0,0
2020-03-15T00:00:00Z,inner_mongolia,0,0,0
2020-03-16T00:00:00Z,inner_mongolia,0,0,0
2020-03-17T00:00:00Z,inner_mongolia,0,0,0
2020-03-18T00:00:00Z,inner_mongolia,0,0,0
2020-03-19T00:00:00Z,inner_mongolia,0,0,0
2020-03-20T00:00:00Z,inner_mongolia,0,0,0
2020-03-21T00:00:00Z,inner_mongolia,0,0,0
2020-03-22T00:00:00Z,inner_mongolia,0,0,0
2020-03-23T00:00:00Z,inner_mongolia,0,0,0
2020-03-24T00:00:00Z,inner_mongolia,2,2,0
2020-03-25T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-26T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-27T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-28T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-29T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-30T00:00:00Z,inner_mongolia,NA,0,NA
2020-03-31T00:00:00Z,inner_mongolia,NA,0,NA
2020-04-01T00:00:00Z,inner_mongolia,NA,0,NA
2020-04-02T00:00:00Z,inner_mongolia,NA,0,NA
2020-01-16T00:00:00Z,ningxia,0,0,0
2020-01-17T00:00:00Z,ningxia,0,0,0
2020-01-18T00:00:00Z,ningxia,0,0,0
2020-01-19T00:00:00Z,ningxia,0,0,0
2020-01-20T00:00:00Z,ningxia,0,0,0
2020-01-21T00:00:00Z,ningxia,0,0,0
2020-01-22T00:00:00Z,ningxia,1,0,1
2020-01-23T00:00:00Z,ningxia,1,0,1
2020-01-24T00:00:00Z,ningxia,1,0,1
2020-01-25T00:00:00Z,ningxia,1,0,1
2020-01-26T00:00:00Z,ningxia,3,0,3
2020-01-27T00:00:00Z,ningxia,4,0,4
2020-01-28T00:00:00Z,ningxia,1,0,1
2020-01-29T00:00:00Z,ningxia,5,0,5
2020-01-30T00:00:00Z,ningxia,4,0,4
2020-01-31T00:00:00Z,ningxia,5,0,5
2020-02-01T00:00:00Z,ningxia,2,0,2
2020-02-02T00:00:00Z,ningxia,3,0,3
2020-02-03T00:00:00Z,ningxia,3,0,3
2020-02-04T00:00:00Z,ningxia,0,0,0
2020-02-05T00:00:00Z,ningxia,6,0,6
2020-02-06T00:00:00Z,ningxia,3,0,3
2020-02-07T00:00:00Z,ningxia,2,0,2
2020-02-08T00:00:00Z,ningxia,0,0,0
2020-02-09T00:00:00Z,ningxia,4,0,4
2020-02-10T00:00:00Z,ningxia,4,0,4
2020-02-11T00:00:00Z,ningxia,5,0,5
2020-02-12T00:00:00Z,ningxia,6,0,6
2020-02-13T00:00:00Z,ningxia,3,0,3
2020-02-14T00:00:00Z,ningxia,3,0,3
2020-02-15T00:00:00Z,ningxia,0,0,0
2020-02-16T00:00:00Z,ningxia,0,0,0
2020-02-17T00:00:00Z,ningxia,0,0,0
2020-02-18T00:00:00Z,ningxia,1,0,1
2020-02-19T00:00:00Z,ningxia,0,0,0
2020-02-20T00:00:00Z,ningxia,0,0,0
2020-02-21T00:00:00Z,ningxia,0,0,0
2020-02-22T00:00:00Z,ningxia,0,0,0
2020-02-23T00:00:00Z,ningxia,0,0,0
2020-02-24T00:00:00Z,ningxia,0,0,0
2020-02-25T00:00:00Z,ningxia,0,0,0
2020-02-26T00:00:00Z,ningxia,1,1,0
2020-02-27T00:00:00Z,ningxia,0,0,0
2020-02-28T00:00:00Z,ningxia,1,1,0
2020-02-29T00:00:00Z,ningxia,0,0,0
2020-03-01T00:00:00Z,ningxia,1,1,0
2020-03-02T00:00:00Z,ningxia,0,0,0
2020-03-03T00:00:00Z,ningxia,1,0,1
2020-03-04T00:00:00Z,ningxia,0,0,0
2020-03-05T00:00:00Z,ningxia,0,0,0
2020-03-06T00:00:00Z,ningxia,0,0,0
2020-03-07T00:00:00Z,ningxia,0,0,0
2020-03-08T00:00:00Z,ningxia,0,0,0
2020-03-09T00:00:00Z,ningxia,0,0,0
2020-03-10T00:00:00Z,ningxia,0,0,0
2020-03-11T00:00:00Z,ningxia,0,0,0
2020-03-12T00:00:00Z,ningxia,0,0,0
2020-03-13T00:00:00Z,ningxia,0,0,0
2020-03-14T00:00:00Z,ningxia,0,0,0
2020-03-15T00:00:00Z,ningxia,0,0,0
2020-03-16T00:00:00Z,ningxia,0,0,0
2020-03-17T00:00:00Z,ningxia,0,0,0
2020-03-18T00:00:00Z,ningxia,0,0,0
2020-03-19T00:00:00Z,ningxia,0,0,0
2020-03-20T00:00:00Z,ningxia,0,0,0
2020-03-21T00:00:00Z,ningxia,0,0,0
2020-03-22T00:00:00Z,ningxia,0,0,0
2020-03-23T00:00:00Z,ningxia,0,0,0
2020-03-24T00:00:00Z,ningxia,0,0,0
2020-03-25T00:00:00Z,ningxia,NA,0,NA
2020-03-26T00:00:00Z,ningxia,NA,0,NA
2020-03-27T00:00:00Z,ningxia,NA,0,NA
2020-03-28T00:00:00Z,ningxia,NA,0,NA
2020-03-29T00:00:00Z,ningxia,NA,0,NA
2020-03-30T00:00:00Z,ningxia,NA,0,NA
2020-03-31T00:00:00Z,ningxia,NA,0,NA
2020-04-01T00:00:00Z,ningxia,NA,0,NA
2020-04-02T00:00:00Z,ningxia,NA,0,NA
2020-01-16T00:00:00Z,xinjiang,0,0,0
2020-01-17T00:00:00Z,xinjiang,0,0,0
2020-01-18T00:00:00Z,xinjiang,0,0,0
2020-01-19T00:00:00Z,xinjiang,0,0,0
2020-01-20T00:00:00Z,xinjiang,0,0,0
2020-01-21T00:00:00Z,xinjiang,0,0,0
2020-01-22T00:00:00Z,xinjiang,0,0,0
2020-01-23T00:00:00Z,xinjiang,2,0,2
2020-01-24T00:00:00Z,xinjiang,1,0,1
2020-01-25T00:00:00Z,xinjiang,1,0,1
2020-01-26T00:00:00Z,xinjiang,1,0,1
2020-01-27T00:00:00Z,xinjiang,5,0,5
2020-01-28T00:00:00Z,xinjiang,3,0,3
2020-01-29T00:00:00Z,xinjiang,1,0,1
2020-01-30T00:00:00Z,xinjiang,3,0,3
2020-01-31T00:00:00Z,xinjiang,1,0,1
2020-02-01T00:00:00Z,xinjiang,3,0,3
2020-02-02T00:00:00Z,xinjiang,3,0,3
2020-02-03T00:00:00Z,xinjiang,5,0,5
2020-02-04T00:00:00Z,xinjiang,3,0,3
2020-02-05T00:00:00Z,xinjiang,4,0,4
2020-02-06T00:00:00Z,xinjiang,3,0,3
2020-02-07T00:00:00Z,xinjiang,3,0,3
2020-02-08T00:00:00Z,xinjiang,3,0,3
2020-02-09T00:00:00Z,xinjiang,4,0,4
2020-02-10T00:00:00Z,xinjiang,6,0,6
2020-02-11T00:00:00Z,xinjiang,4,0,4
2020-02-12T00:00:00Z,xinjiang,4,0,4
2020-02-13T00:00:00Z,xinjiang,2,0,2
2020-02-14T00:00:00Z,xinjiang,5,0,5
2020-02-15T00:00:00Z,xinjiang,1,0,1
2020-02-16T00:00:00Z,xinjiang,2,0,2
2020-02-17T00:00:00Z,xinjiang,1,0,1
2020-02-18T00:00:00Z,xinjiang,0,0,0
2020-02-19T00:00:00Z,xinjiang,0,0,0
2020-02-20T00:00:00Z,xinjiang,0,0,0
2020-02-21T00:00:00Z,xinjiang,0,0,0
2020-02-22T00:00:00Z,xinjiang,0,0,0
2020-02-23T00:00:00Z,xinjiang,0,0,0
2020-02-24T00:00:00Z,xinjiang,0,0,0
2020-02-25T00:00:00Z,xinjiang,0,0,0
2020-02-26T00:00:00Z,xinjiang,0,0,0
2020-02-27T00:00:00Z,xinjiang,0,0,0
2020-02-28T00:00:00Z,xinjiang,0,0,0
2020-02-29T00:00:00Z,xinjiang,0,0,0
2020-03-01T00:00:00Z,xinjiang,0,0,0
2020-03-02T00:00:00Z,xinjiang,0,0,0
2020-03-03T00:00:00Z,xinjiang,0,0,0
2020-03-04T00:00:00Z,xinjiang,0,0,0
2020-03-05T00:00:00Z,xinjiang,0,0,0
2020-03-06T00:00:00Z,xinjiang,0,0,0
2020-03-07T00:00:00Z,xinjiang,0,0,0
2020-03-08T00:00:00Z,xinjiang,0,0,0
2020-03-09T00:00:00Z,xinjiang,0,0,0
2020-03-10T00:00:00Z,xinjiang,0,0,0
2020-03-11T00:00:00Z,xinjiang,0,0,0
2020-03-12T00:00:00Z,xinjiang,0,0,0
2020-03-13T00:00:00Z,xinjiang,0,0,0
2020-03-14T00:00:00Z,xinjiang,0,0,0
2020-03-15T00:00:00Z,xinjiang,0,0,0
2020-03-16T00:00:00Z,xinjiang,0,0,0
2020-03-17T00:00:00Z,xinjiang,0,0,0
2020-03-18T00:00:00Z,xinjiang,0,0,0
2020-03-19T00:00:00Z,xinjiang,0,0,0
2020-03-20T00:00:00Z,xinjiang,0,0,0
2020-03-21T00:00:00Z,xinjiang,0,0,0
2020-03-22T00:00:00Z,xinjiang,0,0,0
2020-03-23T00:00:00Z,xinjiang,0,0,0
2020-03-24T00:00:00Z,xinjiang,0,0,0
2020-03-25T00:00:00Z,xinjiang,NA,0,NA
2020-03-26T00:00:00Z,xinjiang,NA,0,NA
2020-03-27T00:00:00Z,xinjiang,NA,0,NA
2020-03-28T00:00:00Z,xinjiang,NA,0,NA
2020-03-29T00:00:00Z,xinjiang,NA,0,NA
2020-03-30T00:00:00Z,xinjiang,NA,0,NA
2020-03-31T00:00:00Z,xinjiang,NA,0,NA
2020-04-01T00:00:00Z,xinjiang,NA,0,NA
2020-04-02T00:00:00Z,xinjiang,NA,0,NA
2020-01-16T00:00:00Z,guizhou,0,0,0
2020-01-17T00:00:00Z,guizhou,0,0,0
2020-01-18T00:00:00Z,guizhou,0,0,0
2020-01-19T00:00:00Z,guizhou,0,0,0
2020-01-20T00:00:00Z,guizhou,0,0,0
2020-01-21T00:00:00Z,guizhou,0,0,0
2020-01-22T00:00:00Z,guizhou,3,0,3
2020-01-23T00:00:00Z,guizhou,0,0,0
2020-01-24T00:00:00Z,guizhou,1,0,1
2020-01-25T00:00:00Z,guizhou,1,0,1
2020-01-26T00:00:00Z,guizhou,2,0,2
2020-01-27T00:00:00Z,guizhou,2,0,2
2020-01-28T00:00:00Z,guizhou,0,0,0
2020-01-29T00:00:00Z,guizhou,3,0,3
2020-01-30T00:00:00Z,guizhou,3,0,3
2020-01-31T00:00:00Z,guizhou,14,0,14
2020-02-01T00:00:00Z,guizhou,9,0,9
2020-02-02T00:00:00Z,guizhou,8,0,8
2020-02-03T00:00:00Z,guizhou,10,0,10
2020-02-04T00:00:00Z,guizhou,8,0,8
2020-02-05T00:00:00Z,guizhou,5,0,5
2020-02-06T00:00:00Z,guizhou,8,0,8
2020-02-07T00:00:00Z,guizhou,12,0,12
2020-02-08T00:00:00Z,guizhou,7,0,7
2020-02-09T00:00:00Z,guizhou,13,0,13
2020-02-10T00:00:00Z,guizhou,9,0,9
2020-02-11T00:00:00Z,guizhou,13,0,13
2020-02-12T00:00:00Z,guizhou,4,0,4
2020-02-13T00:00:00Z,guizhou,5,0,5
2020-02-14T00:00:00Z,guizhou,3,0,3
2020-02-15T00:00:00Z,guizhou,1,0,1
2020-02-16T00:00:00Z,guizhou,2,0,2
2020-02-17T00:00:00Z,guizhou,0,0,0
2020-02-18T00:00:00Z,guizhou,0,0,0
2020-02-19T00:00:00Z,guizhou,0,0,0
2020-02-20T00:00:00Z,guizhou,0,0,0
2020-02-21T00:00:00Z,guizhou,0,0,0
2020-02-22T00:00:00Z,guizhou,0,0,0
2020-02-23T00:00:00Z,guizhou,0,0,0
