date_confirm,province,new_cases,imported_cases,new_cases_wo_imported
2020-02-24T00:00:00Z,guizhou,0,0,0
2020-02-25T00:00:00Z,guizhou,0,0,0
2020-02-26T00:00:00Z,guizhou,0,0,0
2020-02-27T00:00:00Z,guizhou,0,0,0
2020-02-28T00:00:00Z,guizhou,0,0,0
2020-02-29T00:00:00Z,guizhou,0,0,0
2020-03-01T00:00:00Z,guizhou,0,0,0
2020-03-02T00:00:00Z,guizhou,0,0,0
2020-03-03T00:00:00Z,guizhou,0,0,0
2020-03-04T00:00:00Z,guizhou,0,0,0
2020-03-05T00:00:00Z,guizhou,0,0,0
2020-03-06T00:00:00Z,guizhou,0,0,0
2020-03-07T00:00:00Z,guizhou,0,0,0
2020-03-08T00:00:00Z,guizhou,0,0,0
2020-03-09T00:00:00Z,guizhou,0,0,0
2020-03-10T00:00:00Z,guizhou,0,0,0
2020-03-11T00:00:00Z,guizhou,0,0,0
2020-03-12T00:00:00Z,guizhou,0,0,0
2020-03-13T00:00:00Z,guizhou,0,0,0
2020-03-14T00:00:00Z,guizhou,0,0,0
2020-03-15T00:00:00Z,guizhou,0,0,0
2020-03-16T00:00:00Z,guizhou,0,0,0
2020-03-17T00:00:00Z,guizhou,0,0,0
2020-03-18T00:00:00Z,guizhou,0,0,0
2020-03-19T00:00:00Z,guizhou,0,0,0
2020-03-20T00:00:00Z,guizhou,0,0,0
2020-03-21T00:00:00Z,guizhou,0,0,0
2020-03-22T00:00:00Z,guizhou,0,0,0
2020-03-23T00:00:00Z,guizhou,0,0,0
2020-03-24T00:00:00Z,guizhou,0,0,0
2020-03-25T00:00:00Z,guizhou,NA,0,NA
2020-03-26T00:00:00Z,guizhou,NA,0,NA
2020-03-27T00:00:00Z,guizhou,NA,0,NA
2020-03-28T00:00:00Z,guizhou,NA,0,NA
2020-03-29T00:00:00Z,guizhou,NA,0,NA
2020-03-30T00:00:00Z,guizhou,NA,0,NA
2020-03-31T00:00:00Z,guizhou,NA,0,NA
2020-04-01T00:00:00Z,guizhou,NA,0,NA
2020-04-02T00:00:00Z,guizhou,NA,0,NA
2020-01-16T00:00:00Z,jilin,0,0,0
2020-01-17T00:00:00Z,jilin,0,0,0
2020-01-18T00:00:00Z,jilin,0,0,0
2020-01-19T00:00:00Z,jilin,0,0,0
2020-01-20T00:00:00Z,jilin,0,0,0
2020-01-21T00:00:00Z,jilin,0,0,0
2020-01-22T00:00:00Z,jilin,1,0,1
2020-01-23T00:00:00Z,jilin,2,0,2
2020-01-24T00:00:00Z,jilin,1,0,1
2020-01-25T00:00:00Z,jilin,0,0,0
2020-01-26T00:00:00Z,jilin,2,0,2
2020-01-27T00:00:00Z,jilin,2,0,2
2020-01-28T00:00:00Z,jilin,1,0,1
2020-01-29T00:00:00Z,jilin,5,0,5
2020-01-30T00:00:00Z,jilin,0,0,0
2020-01-31T00:00:00Z,jilin,3,0,3
2020-02-01T00:00:00Z,jilin,6,0,6
2020-02-02T00:00:00Z,jilin,8,0,8
2020-02-03T00:00:00Z,jilin,11,0,11
2020-02-04T00:00:00Z,jilin,12,0,12
2020-02-05T00:00:00Z,jilin,5,0,5
2020-02-06T00:00:00Z,jilin,6,0,6
2020-02-07T00:00:00Z,jilin,4,0,4
2020-02-08T00:00:00Z,jilin,9,0,9
2020-02-09T00:00:00Z,jilin,2,0,2
2020-02-10T00:00:00Z,jilin,1,0,1
2020-02-11T00:00:00Z,jilin,2,0,2
2020-02-12T00:00:00Z,jilin,1,0,1
2020-02-13T00:00:00Z,jilin,2,0,2
2020-02-14T00:00:00Z,jilin,2,0,2
2020-02-15T00:00:00Z,jilin,1,0,1
2020-02-16T00:00:00Z,jilin,0,0,0
2020-02-17T00:00:00Z,jilin,0,0,0
2020-02-18T00:00:00Z,jilin,1,0,1
2020-02-19T00:00:00Z,jilin,1,0,1
2020-02-20T00:00:00Z,jilin,0,0,0
2020-02-21T00:00:00Z,jilin,0,0,0
2020-02-22T00:00:00Z,jilin,0,0,0
2020-02-23T00:00:00Z,jilin,2,0,2
2020-02-24T00:00:00Z,jilin,0,0,0
2020-02-25T00:00:00Z,jilin,0,0,0
2020-02-26T00:00:00Z,jilin,0,0,0
2020-02-27T00:00:00Z,jilin,0,0,0
2020-02-28T00:00:00Z,jilin,0,0,0
2020-02-29T00:00:00Z,jilin,0,0,0
2020-03-01T00:00:00Z,jilin,0,0,0
2020-03-02T00:00:00Z,jilin,0,0,0
2020-03-03T00:00:00Z,jilin,0,0,0
2020-03-04T00:00:00Z,jilin,0,0,0
2020-03-05T00:00:00Z,jilin,0,0,0
2020-03-06T00:00:00Z,jilin,0,0,0
2020-03-07T00:00:00Z,jilin,0,0,0
2020-03-08T00:00:00Z,jilin,0,0,0
2020-03-09T00:00:00Z,jilin,0,0,0
2020-03-10T00:00:00Z,jilin,0,0,0
2020-03-11T00:00:00Z,jilin,0,0,0
2020-03-12T00:00:00Z,jilin,0,0,0
2020-03-13T00:00:00Z,jilin,0,0,0
2020-03-14T00:00:00Z,jilin,0,0,0
2020-03-15T00:00:00Z,jilin,0,0,0
2020-03-16T00:00:00Z,jilin,0,0,0
2020-03-17T00:00:00Z,jilin,0,0,0
2020-03-18T00:00:00Z,jilin,0,0,0
2020-03-19T00:00:00Z,jilin,0,0,0
2020-03-20T00:00:00Z,jilin,0,0,0
2020-03-21T00:00:00Z,jilin,0,0,0
2020-03-22T00:00:00Z,jilin,0,0,0
2020-03-23T00:00:00Z,jilin,0,0,0
2020-03-24T00:00:00Z,jilin,1,1,0
2020-03-25T00:00:00Z,jilin,NA,0,NA
2020-03-26T00:00:00Z,jilin,NA,0,NA
2020-03-27T00:00:00Z,jilin,NA,0,NA
2020-03-28T00:00:00Z,jilin,NA,0,NA
2020-03-29T00:00:00Z,jilin,NA,0,NA
2020-03-30T00:00:00Z,jilin,NA,0,NA
2020-03-31T00:00:00Z,jilin,NA,0,NA
2020-04-01T00:00:00Z,jilin,NA,0,NA
2020-04-02T00:00:00Z,jilin,NA,0,NA
2020-01-16T00:00:00Z,qinghai,0,0,0
2020-01-17T00:00:00Z,qinghai,0,0,0
2020-01-18T00:00:00Z,qinghai,0,0,0
2020-01-19T00:00:00Z,qinghai,0,0,0
2020-01-20T00:00:00Z,qinghai,0,0,0
2020-01-21T00:00:00Z,qinghai,0,0,0
2020-01-22T00:00:00Z,qinghai,0,0,0
2020-01-23T00:00:00Z,qinghai,0,0,0
2020-01-24T00:00:00Z,qinghai,0,0,0
2020-01-25T00:00:00Z,qinghai,1,0,1
2020-01-26T00:00:00Z,qinghai,3,0,3
2020-01-27T00:00:00Z,qinghai,2,0,2
2020-01-28T00:00:00Z,qinghai,0,0,0
2020-01-29T00:00:00Z,qinghai,0,0,0
2020-01-30T00:00:00Z,qinghai,2,0,2
2020-01-31T00:00:00Z,qinghai,0,0,0
2020-02-01T00:00:00Z,qinghai,1,0,1
2020-02-02T00:00:00Z,qinghai,4,0,4
2020-02-03T00:00:00Z,qinghai,2,0,2
2020-02-04T00:00:00Z,qinghai,2,0,2
2020-02-05T00:00:00Z,qinghai,1,0,1
2020-02-06T00:00:00Z,qinghai,0,0,0
2020-02-07T00:00:00Z,qinghai,0,0,0
2020-02-08T00:00:00Z,qinghai,0,0,0
2020-02-09T00:00:00Z,qinghai,0,0,0
2020-02-10T00:00:00Z,qinghai,0,0,0
2020-02-11T00:00:00Z,qinghai,0,0,0
2020-02-12T00:00:00Z,qinghai,0,0,0
2020-02-13T00:00:00Z,qinghai,0,0,0
2020-02-14T00:00:00Z,qinghai,0,0,0
2020-02-15T00:00:00Z,qinghai,0,0,0
2020-02-16T00:00:00Z,qinghai,0,0,0
2020-02-17T00:00:00Z,qinghai,0,0,0
2020-02-18T00:00:00Z,qinghai,0,0,0
2020-02-19T00:00:00Z,qinghai,0,0,0
2020-02-20T00:00:00Z,qinghai,0,0,0
2020-02-21T00:00:00Z,qinghai,0,0,0
2020-02-22T00:00:00Z,qinghai,0,0,0
2020-02-23T00:00:00Z,qinghai,0,0,0
2020-02-24T00:00:00Z,qinghai,0,0,0
2020-02-25T00:00:00Z,qinghai,0,0,0
2020-02-26T00:00:00Z,qinghai,0,0,0
2020-02-27T00:00:00Z,qinghai,0,0,0
2020-02-28T00:00:00Z,qinghai,0,0,0
2020-02-29T00:00:00Z,qinghai,0,0,0
2020-03-01T00:00:00Z,qinghai,0,0,0
2020-03-02T00:00:00Z,qinghai,0,0,0
2020-03-03T00:00:00Z,qinghai,0,0,0
2020-03-04T00:00:00Z,qinghai,0,0,0
2020-03-05T00:00:00Z,qinghai,0,0,0
2020-03-06T00:00:00Z,qinghai,0,0,0
2020-03-07T00:00:00Z,qinghai,0,0,0
2020-03-08T00:00:00Z,qinghai,0,0,0
2020-03-09T00:00:00Z,qinghai,0,0,0
2020-03-10T00:00:00Z,qinghai,0,0,0
2020-03-11T00:00:00Z,qinghai,0,0,0
2020-03-12T00:00:00Z,qinghai,0,0,0
2020-03-13T00:00:00Z,qinghai,0,0,0
2020-03-14T00:00:00Z,qinghai,0,0,0
2020-03-15T00:00:00Z,qinghai,0,0,0
2020-03-16T00:00:00Z,qinghai,0,0,0
2020-03-17T00:00:00Z,qinghai,0,0,0
2020-03-18T00:00:00Z,qinghai,0,0,0
2020-03-19T00:00:00Z,qinghai,0,0,0
2020-03-20T00:00:00Z,qinghai,0,0,0
2020-03-21T00:00:00Z,qinghai,0,0,0
2020-03-22T00:00:00Z,qinghai,0,0,0
2020-03-23T00:00:00Z,qinghai,0,0,0
2020-03-24T00:00:00Z,qinghai,0,0,0
2020-03-25T00:00:00Z,qinghai,NA,0,NA
2020-03-26T00:00:00Z,qinghai,NA,0,NA
2020-03-27T00:00:00Z,qinghai,NA,0,NA
2020-03-28T00:00:00Z,qinghai,NA,0,NA
2020-03-29T00:00:00Z,qinghai,NA,0,NA
2020-03-30T00:00:00Z,qinghai,NA,0,NA
2020-03-31T00:00:00Z,qinghai,NA,0,NA
2020-04-01T00:00:00Z,qinghai,NA,0,NA
2020-04-02T00:00:00Z,qinghai,NA,0,NA
2020-01-16T00:00:00Z,tibet,0,0,0
2020-01-17T00:00:00Z,tibet,0,0,0
2020-01-18T00:00:00Z,tibet,0,0,0
2020-01-19T00:00:00Z,tibet,0,0,0
2020-01-20T00:00:00Z,tibet,0,0,0
2020-01-21T00:00:00Z,tibet,0,0,0
2020-01-22T00:00:00Z,tibet,0,0,0
2020-01-23T00:00:00Z,tibet,0,0,0
2020-01-24T00:00:00Z,tibet,0,0,0
2020-01-25T00:00:00Z,tibet,0,0,0
2020-01-26T00:00:00Z,tibet,0,0,0
2020-01-27T00:00:00Z,tibet,0,0,0
2020-01-28T00:00:00Z,tibet,0,0,0
2020-01-29T00:00:00Z,tibet,1,0,1
2020-01-30T00:00:00Z,tibet,0,0,0
2020-01-31T00:00:00Z,tibet,0,0,0
2020-02-01T00:00:00Z,tibet,0,0,0
2020-02-02T00:00:00Z,tibet,0,0,0
2020-02-03T00:00:00Z,tibet,0,0,0
2020-02-04T00:00:00Z,tibet,0,0,0
2020-02-05T00:00:00Z,tibet,0,0,0
2020-02-06T00:00:00Z,tibet,0,0,0
2020-02-07T00:00:00Z,tibet,0,0,0
2020-02-08T00:00:00Z,tibet,0,0,0
2020-02-09T00:00:00Z,tibet,0,0,0
2020-02-10T00:00:00Z,tibet,0,0,0
2020-02-11T00:00:00Z,tibet,0,0,0
2020-02-12T00:00:00Z,tibet,0,0,0
2020-02-13T00:00:00Z,tibet,0,0,0
2020-02-14T00:00:00Z,tibet,0,0,0
2020-02-15T00:00:00Z,tibet,0,0,0
2020-02-16T00:00:00Z,tibet,0,0,0
2020-02-17T00:00:00Z,tibet,0,0,0
2020-02-18T00:00:00Z,tibet,0,0,0
2020-02-19T00:00:00Z,tibet,0,0,0
2020-02-20T00:00:00Z,tibet,0,0,0
2020-02-21T00:00:00Z,tibet,0,0,0
2020-02-22T00:00:00Z,tibet,0,0,0
2020-02-23T00:00:00Z,tibet,0,0,0
2020-02-24T00:00:00Z,tibet,0,0,0
2020-02-25T00:00:00Z,tibet,0,0,0
2020-02-26T00:00:00Z,tibet,0,0,0
2020-02-27T00:00:00Z,tibet,0,0,0
2020-02-28T00:00:00Z,tibet,0,0,0
2020-02-29T00:00:00Z,tibet,0,0,0
2020-03-01T00:00:00Z,tibet,0,0,0
2020-03-02T00:00:00Z,tibet,0,0,0
2020-03-03T00:00:00Z,tibet,0,0,0
2020-03-04T00:00:00Z,tibet,0,0,0
2020-03-05T00:00:00Z,tibet,0,0,0
2020-03-06T00:00:00Z,tibet,0,0,0
2020-03-07T00:00:00Z,tibet,0,0,0
2020-03-08T00:00:00Z,tibet,0,0,0
2020-03-09T00:00:00Z,tibet,0,0,0
2020-03-10T00:00:00Z,tibet,0,0,0
2020-03-11T00:00:00Z,tibet,0,0,0
2020-03-12T00:00:00Z,tibet,0,0,0
2020-03-13T00:00:00Z,tibet,0,0,0
2020-03-14T00:00:00Z,tibet,0,0,0
2020-03-15T00:00:00Z,tibet,0,0,0
2020-03-16T00:00:00Z,tibet,0,0,0
2020-03-17T00:00:00Z,tibet,0,0,0
2020-03-18T00:00:00Z,tibet,0,0,0
2020-03-19T00:00:00Z,tibet,0,0,0
2020-03-20T00:00:00Z,tibet,0,0,0
2020-03-21T00:00:00Z,tibet,0,0,0
2020-03-22T00:00:00Z,tibet,0,0,0
2020-03-23T00:00:00Z,tibet,0,0,0
2020-03-24T00:00:00Z,tibet,0,0,0
2020-03-25T00:00:00Z,tibet,NA,0,NA
2020-03-26T00:00:00Z,tibet,NA,0,NA
2020-03-27T00:00:00Z,tibet,NA,0,NA
2020-03-28T00:00:00Z,tibet,NA,0,NA
2020-03-29T00:00:00Z,tibet,NA,0,NA
2020-03-30T00:00:00Z,tibet,NA,0,NA
2020-03-31T00:00:00Z,tibet,NA,0,NA
2020-04-01T00:00:00Z,tibet,NA,0,NA
2020-04-02T00:00:00Z,tibet,NA,0,NA
2020-01-16T00:00:00Z,hong_kong_sar,0,0,0
2020-01-17T00:00:00Z,hong_kong_sar,0,0,0
2020-01-18T00:00:00Z,hong_kong_sar,0,0,0
2020-01-19T00:00:00Z,hong_kong_sar,0,0,0
2020-01-20T00:00:00Z,hong_kong_sar,0,0,0
2020-01-21T00:00:00Z,hong_kong_sar,1,0,1
2020-01-22T00:00:00Z,hong_kong_sar,0,0,0
2020-01-23T00:00:00Z,hong_kong_sar,1,0,1
2020-01-24T00:00:00Z,hong_kong_sar,3,0,3
2020-01-25T00:00:00Z,hong_kong_sar,0,0,0
2020-01-26T00:00:00Z,hong_kong_sar,3,0,3
2020-01-27T00:00:00Z,hong_kong_sar,0,0,0
2020-01-28T00:00:00Z,hong_kong_sar,0,0,0
2020-01-29T00:00:00Z,hong_kong_sar,2,0,2
2020-01-30T00:00:00Z,hong_kong_sar,2,0,2
2020-01-31T00:00:00Z,hong_kong_sar,1,0,1
2020-02-01T00:00:00Z,hong_kong_sar,1,0,1
2020-02-02T00:00:00Z,hong_kong_sar,1,0,1
2020-02-03T00:00:00Z,hong_kong_sar,0,0,0
2020-02-04T00:00:00Z,hong_kong_sar,3,0,3
2020-02-05T00:00:00Z,hong_kong_sar,3,0,3
2020-02-06T00:00:00Z,hong_kong_sar,3,0,3
2020-02-07T00:00:00Z,hong_kong_sar,2,0,2
2020-02-08T00:00:00Z,hong_kong_sar,0,0,0
2020-02-09T00:00:00Z,hong_kong_sar,10,0,10
2020-02-10T00:00:00Z,hong_kong_sar,6,0,6
2020-02-11T00:00:00Z,hong_kong_sar,7,0,7
2020-02-12T00:00:00Z,hong_kong_sar,1,0,1
2020-02-13T00:00:00Z,hong_kong_sar,3,0,3
2020-02-14T00:00:00Z,hong_kong_sar,3,0,3
2020-02-15T00:00:00Z,hong_kong_sar,0,0,0
2020-02-16T00:00:00Z,hong_kong_sar,1,0,1
2020-02-17T00:00:00Z,hong_kong_sar,3,0,3
2020-02-18T00:00:00Z,hong_kong_sar,2,0,2
2020-02-19T00:00:00Z,hong_kong_sar,3,0,3
2020-02-20T00:00:00Z,hong_kong_sar,3,0,3
2020-02-21T00:00:00Z,hong_kong_sar,0,0,0
2020-02-22T00:00:00Z,hong_kong_sar,1,0,1
2020-02-23T00:00:00Z,hong_kong_sar,5,0,5
2020-02-24T00:00:00Z,hong_kong_sar,7,0,7
2020-02-25T00:00:00Z,hong_kong_sar,4,0,4
2020-02-26T00:00:00Z,hong_kong_sar,6,2,4
2020-02-27T00:00:00Z,hong_kong_sar,2,0,2
2020-02-28T00:00:00Z,hong_kong_sar,1,1,0
2020-02-29T00:00:00Z,hong_kong_sar,1,0,1
2020-03-01T00:00:00Z,hong_kong_sar,5,2,3
2020-03-02T00:00:00Z,hong_kong_sar,1,0,1
2020-03-03T00:00:00Z,hong_kong_sar,0,0,0
2020-03-04T00:00:00Z,hong_kong_sar,4,1,3
2020-03-05T00:00:00Z,hong_kong_sar,0,0,0
2020-03-06T00:00:00Z,hong_kong_sar,3,1,2
2020-03-07T00:00:00Z,hong_kong_sar,2,2,0
2020-03-08T00:00:00Z,hong_kong_sar,5,2,3
2020-03-09T00:00:00Z,hong_kong_sar,1,0,1
2020-03-10T00:00:00Z,hong_kong_sar,5,3,2
2020-03-11T00:00:00Z,hong_kong_sar,9,8,1
2020-03-12T00:00:00Z,hong_kong_sar,2,2,0
2020-03-13T00:00:00Z,hong_kong_sar,6,3,3
2020-03-14T00:00:00Z,hong_kong_sar,4,3,1
2020-03-15T00:00:00Z,hong_kong_sar,7,6,1
2020-03-16T00:00:00Z,hong_kong_sar,9,6,3
2020-03-17T00:00:00Z,hong_kong_sar,10,6,4
2020-03-18T00:00:00Z,hong_kong_sar,25,13,12
2020-03-19T00:00:00Z,hong_kong_sar,16,10,6
2020-03-20T00:00:00Z,hong_kong_sar,48,25,23
2020-03-21T00:00:00Z,hong_kong_sar,17,9,8
2020-03-22T00:00:00Z,hong_kong_sar,44,20,24
2020-03-23T00:00:00Z,hong_kong_sar,39,21,18
2020-03-24T00:00:00Z,hong_kong_sar,30,12,18
2020-03-25T00:00:00Z,hong_kong_sar,24,14,10
2020-03-26T00:00:00Z,hong_kong_sar,43,25,18
2020-03-27T00:00:00Z,hong_kong_sar,NA,0,NA
2020-03-28T00:00:00Z,hong_kong_sar,NA,0,NA
2020-03-29T00:00:00Z,hong_kong_sar,NA,0,NA
2020-03-30T00:00:00Z,hong_kong_sar,NA,0,NA
2020-03-31T00:00:00Z,hong_kong_sar,NA,0,NA
2020-04-01T00:00:00Z,hong_kong_sar,NA,0,NA
2020-04-02T00:00:00Z,hong_kong_sar,NA,0,NA
2020-01-16T00:00:00Z,macau_sar,0,0,0
2020-01-17T00:00:00Z,macau_sar,0,0,0
2020-01-18T00:00:00Z,macau_sar,0,0,0
2020-01-19T00:00:00Z,macau_sar,0,0,0
2020-01-20T00:00:00Z,macau_sar,0,0,0
2020-01-21T00:00:00Z,macau_sar,1,0,1
2020-01-22T00:00:00Z,macau_sar,0,0,0
2020-01-23T00:00:00Z,macau_sar,1,0,1
2020-01-24T00:00:00Z,macau_sar,0,0,0
2020-01-25T00:00:00Z,macau_sar,0,0,0
2020-01-26T00:00:00Z,macau_sar,3,0,3
2020-01-27T00:00:00Z,macau_sar,2,0,2
2020-01-28T00:00:00Z,macau_sar,0,0,0
2020-01-29T00:00:00Z,macau_sar,0,0,0
2020-01-30T00:00:00Z,macau_sar,0,0,0
2020-01-31T00:00:00Z,macau_sar,0,0,0
2020-02-01T00:00:00Z,macau_sar,0,0,0
2020-02-02T00:00:00Z,macau_sar,1,0,1
2020-02-03T00:00:00Z,macau_sar,0,0,0
2020-02-04T00:00:00Z,macau_sar,2,0,2
2020-02-05T00:00:00Z,macau_sar,0,0,0
2020-02-06T00:00:00Z,macau_sar,0,0,0
2020-02-07T00:00:00Z,macau_sar,0,0,0
2020-02-08T00:00:00Z,macau_sar,0,0,0
2020-02-09T00:00:00Z,macau_sar,0,0,0
2020-02-10T00:00:00Z,macau_sar,0,0,0
2020-02-11T00:00:00Z,macau_sar,0,0,0
2020-02-12T00:00:00Z,macau_sar,0,0,0
2020-02-13T00:00:00Z,macau_sar,0,0,0
2020-02-14T00:00:00Z,macau_sar,0,0,0
2020-02-15T00:00:00Z,macau_sar,0,0,0
2020-02-16T00:00:00Z,macau_sar,0,0,0
2020-02-17T00:00:00Z,macau_sar,0,0,0
2020-02-18T00:00:00Z,macau_sar,0,0,0
2020-02-19T00:00:00Z,macau_sar,0,0,0
2020-02-20T00:00:00Z,macau_sar,0,0,0
2020-02-21T00:00:00Z,macau_sar,0,0,0
2020-02-22T00:00:00Z,macau_sar,0,0,0
2020-02-23T00:00:00Z,macau_sar,0,0,0
2020-02-24T00:00:00Z,macau_sar,0,0,0
2020-02-25T00:00:00Z,macau_sar,0,0,0
2020-02-26T00:00:00Z,macau_sar,0,0,0
2020-02-27T00:00:00Z,macau_sar,0,0,0
2020-02-28T00:00:00Z,macau_sar,0,0,0
2020-02-29T00:00:00Z,macau_sar,0,0,0
2020-03-01T00:00:00Z,macau_sar,0,0,0
2020-03-02T00:00:00Z,macau_sar,0,0,0
2020-03-03T00:00:00Z,macau_sar,0,0,0
2020-03-04T00:00:00Z,macau_sar,0,0,0
2020-03-05T00:00:00Z,macau_sar,0,0,0
2020-03-06T00:00:00Z,macau_sar,0,0,0
2020-03-07T00:00:00Z,macau_sar,0,0,0
2020-03-08T00:00:00Z,macau_sar,0,0,0
2020-03-09T00:00:00Z,macau_sar,0,0,0
2020-03-10T00:00:00Z,macau_sar,0,0,0
2020-03-11T00:00:00Z,macau_sar,0,0,0
2020-03-12T00:00:00Z,macau_sar,0,0,0
2020-03-13T00:00:00Z,macau_sar,0,0,0
2020-03-14T00:00:00Z,macau_sar,0,0,0
2020-03-15T00:00:00Z,macau_sar,0,1,-1
2020-03-16T00:00:00Z,macau_sar,1,0,1
2020-03-17T00:00:00Z,macau_sar,2,1,1
2020-03-18T00:00:00Z,macau_sar,2,0,2
2020-03-19T00:00:00Z,macau_sar,2,2,0
2020-03-20T00:00:00Z,macau_sar,0,0,0
2020-03-21T00:00:00Z,macau_sar,1,1,0
2020-03-22T00:00:00Z,macau_sar,3,2,1
2020-03-23T00:00:00Z,macau_sar,4,4,0
2020-03-24T00:00:00Z,macau_sar,1,1,0
2020-03-25T00:00:00Z,macau_sar,4,4,0
2020-03-26T00:00:00Z,macau_sar,3,3,0
2020-03-27T00:00:00Z,macau_sar,NA,0,NA
2020-03-28T00:00:00Z,macau_sar,NA,0,NA
2020-03-29T00:00:00Z,macau_sar,NA,0,NA
2020-03-30T00:00:00Z,macau_sar,NA,0,NA
2020-03-31T00:00:00Z,macau_sar,NA,0,NA
2020-04-01T00:00:00Z,macau_sar,NA,0,NA
2020-04-02T00:00:00Z,macau_sar,NA,0,NA
