province,r_mean,r_q2.5,r_q97.5,r_median,date_lag,movement,movement_hubei,rolling.corr.biweekly,rolling.corr.hubei
hubei,5.158792217277408,4.718608869048547,5.618323957810928,5.155387473765365,2020-01-20,5.747698545884738,5.747698545884738,NA,NA
hubei,4.572393085375443,4.232181502173443,4.925569606212609,4.5701116546169755,2020-01-21,5.522303373669089,5.522303373669089,NA,NA
hubei,4.561455156033192,4.273269113881406,4.858911718007788,4.559823838074721,2020-01-22,5.368995447693088,5.368995447693088,NA,NA
hubei,4.409606630197113,4.166198050988989,4.659828140688997,4.408407773909345,2020-01-23,4.792658357613655,4.792658357613655,NA,NA
hubei,6.501827974425475,6.246638216193446,6.7620549877607194,6.5009415844641065,2020-01-24,3.7747311754267363,3.7747311754267363,NA,NA
hubei,6.117625694411822,5.906827114241715,6.332068423097833,6.116984445808106,2020-01-25,2.5738514485381105,2.5738514485381105,NA,NA
hubei,5.421957304922928,5.2581004568061696,5.5882931941564475,5.421521076767379,2020-01-26,2.0204877561264154,2.0204877561264154,NA,NA
hubei,4.71925942654649,4.592552489511516,4.847666553507449,4.718960250292188,2020-01-27,1.876848530336319,1.876848530336319,NA,NA
hubei,4.086315845341668,3.9870016580370597,4.186834802375066,4.086103846475044,2020-01-28,1.8175554958593882,1.8175554958593882,NA,NA
hubei,3.743787886300034,3.6623105639783824,3.826149144287964,3.743632343475954,2020-01-29,1.7662976540476594,1.7662976540476594,NA,NA
hubei,3.446026696455915,3.377978119700796,3.5147444459962944,3.445908944678642,2020-01-30,1.662974931553152,1.662974931553152,NA,NA
hubei,2.9561713893299126,2.9007014046416835,3.012159447438062,2.9560802259419376,2020-01-31,1.603110854149062,1.603110854149062,NA,NA
hubei,2.841006153343338,2.792607652582119,2.8898146887849823,2.8409340011318878,2020-02-01,1.5464693680919386,1.5464693680919386,NA,NA
hubei,2.6499402794610067,2.607812501466891,2.692400933683242,2.649881704530285,2020-02-02,1.4996122083826264,1.4996122083826264,0.4572058346072629,0.4572058346072629
hubei,2.3615677337582763,2.325458979343775,2.3979508189460943,2.3615194608457912,2020-02-03,1.513284782491127,1.513284782491127,0.4669731371060349,0.4669731371060349
hubei,2.1574403772234207,2.1258622277438537,2.189248111304188,2.1573999781223403,2020-02-04,1.4712443047152273,1.4712443047152273,0.5285124939666012,0.5285124939666012
hubei,1.8651642963667818,1.8380351960166668,1.8924893903709998,1.865129808133114,2020-02-05,1.4374679628189961,1.4374679628189961,0.6220938020321934,0.6220938020321934
hubei,1.6713614991527042,1.6473900587361177,1.6955036901700407,1.6713314528405934,2020-02-06,1.347894058475579,1.347894058475579,0.859360572745119,0.859360572745119
hubei,1.4704353694468022,1.4492037485000078,1.4918192503378165,1.4704085768625994,2020-02-07,1.4059887270576306,1.4059887270576306,0.949237826642453,0.949237826642453
hubei,1.2286888866755679,1.210165510480698,1.247351002892358,1.2286644731374505,2020-02-08,1.4200529215818827,1.4200529215818827,0.9805432158824704,0.9805432158824704
hubei,1.9538117751908397,1.9312442340723517,1.9765085945879932,1.9537890266057112,2020-02-09,1.4156991715396317,1.4156991715396317,0.9708415852066883,0.9708415852066883
hubei,1.992010857276729,1.9698987998054487,2.014244619928795,1.9919894413002743,2020-02-10,1.390688280885584,1.390688280885584,0.9535510449035576,0.9535510449035576
hubei,1.789292565620181,1.7692948991316724,1.8094010567052305,1.7892730642567374,2020-02-11,1.3896855997971946,1.3896855997971946,0.9364124370824486,0.9364124370824486
hubei,1.5861984529414337,1.5683821062796077,1.6041140313708355,1.5861809915219198,2020-02-12,1.4055668365725873,1.4055668365725873,0.9137547192768658,0.9137547192768658
hubei,1.4002541293851072,1.3843458645742124,1.4162520209298168,1.4002383581250344,2020-02-13,1.4450549758323474,1.4450549758323474,0.8248451192816212,0.8248451192816212
hubei,1.275377549961263,1.260816691657107,1.2900208498032155,1.2753630430515102,2020-02-14,1.4780970745310122,1.4780970745310122,0.6227186950756299,0.6227186950756299
hubei,1.1985621404702476,1.1848910626716227,1.2123105492549306,1.1985485328439838,2020-02-15,1.4275772837586613,1.4275772837586613,0.43031585609200673,0.43031585609200673
hubei,0.5954201177720841,0.5860208496482652,0.6048931291144851,0.5954071414658662,2020-02-16,1.3366815115768125,1.3366815115768125,0.48396274415943724,0.48396274415943724
hubei,0.42115106734077695,0.4133533757418234,0.42902061193235,0.4211384236462954,2020-02-17,1.341638551630894,1.341638551630894,0.4773742212047837,0.4773742212047837
hubei,0.3508390928756035,0.34364725842172633,0.35810437094490133,0.35082616928201155,2020-02-18,1.3073188620922764,1.3073188620922764,0.5520184970458105,0.5520184970458105
hubei,0.324204880228677,0.31706586702342776,0.33142226729504987,0.3241910890755234,2020-02-19,1.2996642279871555,1.2996642279871555,0.6209046316239026,0.6209046316239026
hubei,0.28672965809660034,0.2796931386305838,0.293852377765646,0.2867144897655776,2020-02-20,1.3240086300490115,1.3240086300490115,0.7341959159535696,0.7341959159535696
hubei,0.25505066969007467,0.24802470760210807,0.26217339465119105,0.2550336426760945,2020-02-21,1.3240775763055603,1.3240775763055603,0.754716991899586,0.754716991899586
hubei,0.21556537874180862,0.2086757843865716,0.2225653051237595,0.2155459639956287,2020-02-22,1.317199072333953,1.317199072333953,0.777512333222074,0.777512333222074
hubei,0.2244618660217757,0.21690778199821062,0.23214344337814236,0.2244394314513463,2020-02-23,1.3170470287307756,1.3170470287307756,0.786254621490828,0.786254621490828
hubei,0.23784961855244596,0.22944426379016625,0.24640406305997056,0.23782338372408418,2020-02-24,1.3938674666215989,1.3938674666215989,0.7719662059377267,0.7719662059377267
hubei,0.2854901437650498,0.27549421518441286,0.2956617115233635,0.285459237123446,2020-02-25,1.3948055217170863,1.3948055217170863,0.7845259122490574,0.7845259122490574
hubei,0.33056096481718283,0.3188735380082123,0.34245580092221717,0.3305244676905926,2020-02-26,1.3775914627344938,1.3775914627344938,0.804527199683782,0.804527199683782
hubei,0.36283669385615186,0.3495603048217668,0.3763570680299772,0.3627937605867015,2020-02-27,1.33765548555011,1.33765548555011,0.7631484188400524,0.7631484188400524
hubei,0.3655069286398129,0.3511232655578263,0.3801752798187584,0.36545683296804904,2020-02-28,1.3542739815785025,1.3542739815785025,0.5546069084858144,0.5546069084858144
hubei,0.3729942820265041,0.3573785132084579,0.3889392873707538,0.37293634726718805,2020-02-29,1.4670175004225112,1.4670175004225112,0.07196322939464773,0.07196322939464773
hubei,0.3736366692268881,0.35689645574703205,0.3907551589951758,0.3735701050307527,2020-03-01,1.4885482933919214,1.4885482933919214,0.3269319394198264,0.3269319394198264
hubei,0.38348847220275506,0.3653625557352285,0.4020470350985601,0.3834123405898361,2020-03-02,1.4824095044786207,1.4824095044786207,0.5136843395044476,0.5136843395044476
hubei,0.34637848200508375,0.3280109338295824,0.365239346958609,0.34629167422448565,2020-03-03,1.4954764747338178,1.4954764747338178,0.6005379871316314,0.6005379871316314
hubei,0.23743165614038994,0.2212715870844797,0.2541531831143703,0.2373328571047843,2020-03-04,1.560867726550617,1.560867726550617,0.3454394269916082,0.3454394269916082
hubei,0.21709351320368356,0.20061049751981366,0.23421801931666514,0.21698063050379832,2020-03-05,1.6047293456143314,1.6047293456143314,0.061111512346491044,0.061111512346491044
hubei,0.21311940714288735,0.19558429292188337,0.23139654333668833,0.21298883350567008,2020-03-06,1.6073917786040222,1.6073917786040222,-0.15955110124545205,-0.15955110124545205
hubei,0.20269779837602148,0.18423913316499282,0.22202503625884398,0.20254495478621398,2020-03-07,1.6560325163089402,1.6560325163089402,-0.44313924495667273,-0.44313924495667273
hubei,0.17110878332897106,0.1527608982894892,0.1904821700813167,0.17092832271891178,2020-03-08,1.6631275680243367,1.6631275680243367,-0.708085436088694,-0.708085436088694
hubei,0.1255791704662393,0.10857104786484711,0.14380676736612982,0.12536457057517222,2020-03-09,1.684332033631908,1.684332033631908,-0.8395328962634007,-0.8395328962634007
hubei,0.09657472377730736,0.08038794949807714,0.11422419036182888,0.09631731362692839,2020-03-10,1.8556447101571742,1.8556447101571742,-0.9040638093003914,-0.9040638093003914
hubei,0.08249187487140534,0.06616089585092766,0.10059713399496818,0.08217961693921311,2020-03-11,2.0110444902822375,2.0110444902822375,-0.9057347257675933,-0.9057347257675933
hubei,0.06446078158267951,0.04869298166437704,0.08240627177859364,0.06407749513193273,2020-03-12,2.168075630049011,2.168075630049011,-0.887354345891529,-0.887354345891529
hubei,0.05716884936745068,0.04084226414316415,0.07619790658648262,0.056693154533247386,2020-03-13,2.344092573601487,2.344092573601487,-0.8551339940615338,-0.8551339940615338
hubei,0.050207915466561434,0.03336279520304737,0.07044095666537126,0.049611483732284765,2020-03-14,2.8059197434510734,2.8059197434510734,-0.7898508517167262,-0.7898508517167262
hubei,0.04541093731490746,0.027738180254955887,0.0673690635809536,0.04465637197724339,2020-03-15,3.2120078918370796,3.2120078918370796,-0.7541423579350368,-0.7541423579350368
hubei,0.043476337377061816,0.02433337599463957,0.0680828461834854,0.04251410678408326,2020-03-16,3.397618051715396,3.397618051715396,-0.7683787197480711,-0.7683787197480711
hubei,0.040988103962544764,0.020461113818846275,0.06852598412349435,0.039752955037743724,2020-03-17,3.637987410174075,3.637987410174075,-0.8077178946834497,-0.8077178946834497
hubei,0.033735945890743115,0.013563599946140125,0.06293910128360794,0.0321437879225579,2020-03-18,3.8101555631232045,3.8101555631232045,-0.8093149563891359,-0.8093149563891359
hubei,0.018801414032557872,0.0038773035776539086,0.04527811469893101,0.016758705035449416,2020-03-19,3.952209233733311,3.952209233733311,-0.8204656746734104,-0.8204656746734104
hubei,0.024587876195406897,0.005070611187768868,0.05921324197482657,0.02191648797762861,2020-03-20,4.130828452425216,4.130828452425216,-0.8274995609152835,-0.8274995609152835
hubei,0.021576157998165913,0.002612972831243182,0.06010732905616727,0.018106139916172832,2020-03-21,4.120270263647118,4.120270263647118,-0.866457618131345,-0.866457618131345
hubei,0.028559210311966676,0.0034586528627234053,0.07956086769255158,0.023966132332171028,2020-03-22,4.0676077640696295,4.0676077640696295,-0.9238728621999239,-0.9238728621999239
hubei,0.03799220069887676,0.0046010317607862285,0.10583949696556043,0.03188204784353434,2020-03-23,4.2657622693932735,4.2657622693932735,-0.9259540443308953,-0.9259540443308953
hubei,0.050734578765269524,0.006144192859983946,0.14133749023479145,0.04257511378022665,NA,NA,NA,NA,NA
hubei,0.06790736197018019,0.00822389657531061,0.18917780225862493,0.0569860582813119,NA,NA,NA,NA,NA
hubei,0.09095363192683228,0.011014906784975688,0.2533806011035121,0.07632587718774111,NA,NA,NA,NA,NA
hubei,0.06083802420662588,0.0015402854150069335,0.22442413752470847,0.04216970494966043,NA,NA,NA,NA,NA
hubei,0.08122841562105083,0.0020565254295618575,0.2996418334747219,0.056303247269082805,NA,NA,NA,NA,NA
hubei,0.10870619381388927,0.0027522025416830483,0.40100404489498354,0.07534939175150031,NA,NA,NA,NA,NA
hubei,0.14590470462977398,0.0036939872958211477,0.5382248671673356,0.10113343464455943,NA,NA,NA,NA,NA
guangdong,26.017178361222506,18.587053660272908,34.677180813455514,25.800692679178574,2020-01-20,4.234273725126604,5.747698545884738,NA,NA
guangdong,16.59509966012119,12.807747564295106,20.865547601406725,16.510074608153893,2020-01-21,4.190426491351404,5.522303373669089,NA,NA
guangdong,10.008317845622516,7.9942888237468965,12.245202289926414,9.969097020644801,2020-01-22,4.148350637331459,5.368995447693088,NA,NA
guangdong,8.366572021282629,7.005155914343973,9.847087794867369,8.34561253760886,2020-01-23,3.9668633802772435,4.792658357613655,NA,NA
guangdong,6.625402124271797,5.680122337618898,7.64236974646812,6.612786592997319,2020-01-24,3.212132209338548,3.7747311754267363,NA,NA
guangdong,5.213944334643637,4.5417572416992265,5.931842132672899,5.205900335448365,2020-01-25,2.7098114777544384,2.5738514485381105,NA,NA
guangdong,4.574039666570202,4.053917584631493,5.125098900156758,4.568595535197292,2020-01-26,2.9256560486501964,2.0204877561264154,NA,NA
guangdong,3.9779390638348278,3.5668838245425243,4.411087683945867,3.9740512368220937,2020-01-27,2.4380839988339447,1.876848530336319,NA,NA
guangdong,3.8248809005721167,3.4769522571255864,4.189162405152141,3.822003271654237,2020-01-28,2.514696504464267,1.8175554958593882,NA,NA
guangdong,3.336089917069538,3.0522549970825006,3.632363182889127,3.3339011372299714,2020-01-29,2.4390002670982898,1.7662976540476594,NA,NA
guangdong,2.7403625308377193,2.513869151181763,2.9764855801382697,2.7386679971066443,2020-01-30,2.37074856221559,1.662974931553152,NA,NA
guangdong,2.475196899615426,2.2827991332605255,2.675267706834811,2.4738466777423147,2020-01-31,2.3112643612162342,1.603110854149062,NA,NA
guangdong,2.1086933248661834,1.9473503978260267,2.2763659741774322,2.1075794869496307,2020-02-01,2.313512193489453,1.5464693680919386,NA,NA
guangdong,1.7987215059902708,1.6615210650646248,1.941287211020645,1.7977773833919621,2020-02-02,2.240014760916511,1.4996122083826264,0.8439398835198149,0.8612206553645418
guangdong,1.5488320460038703,1.4299560344941116,1.6723868852931232,1.5480087150219657,2020-02-03,2.287227617310663,1.513284782491127,0.919946792264502,0.925605189298067
guangdong,1.23445427361752,1.1340523692627877,1.3390539013897431,1.2337156004554208,2020-02-04,2.1390530610011242,1.4712443047152273,0.9720027095128181,0.9651628929882795
guangdong,1.057282983835386,0.9680982751952475,1.1503410747747298,1.0566013837638208,2020-02-05,2.2072455043716563,1.4374679628189961,0.9487301701183266,0.9342207804497294
guangdong,0.9125450649518194,0.831815307105145,0.9969600557927022,0.9118965719362162,2020-02-06,2.185432510429252,1.347894058475579,0.9380770663114505,0.8962384755828612
guangdong,0.7243013517647366,0.6533897942607132,0.7988134057113201,0.7236677659477863,2020-02-07,2.2133152198667245,1.4059887270576306,0.9013815231243535,0.9290702459895834
guangdong,0.6658594909218449,0.5979200892883947,0.7374019844729922,0.6652254465073864,2020-02-08,2.0750996691264687,1.4200529215818827,0.8930218669012987,0.9838846065077583
guangdong,0.5813591746482144,0.5172197574425461,0.6491932431189331,0.5807090142165799,2020-02-09,2.061177597841324,1.4156991715396317,0.9433878038140768,0.9805788868727582
guangdong,0.4974341254943937,0.43697193913081184,0.5617570262717833,0.49675473596580905,2020-02-10,2.4210104913429844,1.390688280885584,0.7498356155669583,0.976343818669782
guangdong,0.4766778558410489,0.41576592727727757,0.5416928665850858,0.47595581153103655,2020-02-11,2.3604968920619824,1.3896855997971946,0.5235455851822143,0.9655420925476934
guangdong,0.4609186771079011,0.39879910052446593,0.5274687192606468,0.46013901590345335,2020-02-12,2.435311518271712,1.4055668365725873,0.19624469201006003,0.9485973642511464
guangdong,0.4395378287970408,0.3763035815031673,0.5076108570097659,0.43868630539979153,2020-02-13,2.351197833957054,1.4450549758323474,-0.009213082209846329,0.8968225219311458
guangdong,0.42762357877587687,0.36234507978776126,0.4982288263522645,0.4266861742511556,2020-02-14,2.360737419123312,1.4780970745310122,-0.16726376160124065,0.7392104140983893
guangdong,0.35220644975058446,0.2902679641536708,0.4200454741663169,0.3511680392813759,2020-02-15,2.174158147444991,1.4275772837586613,-0.24455395912625824,0.5896883616317464
guangdong,0.3196740961206816,0.25770243987998975,0.388222767809436,0.3185166056533166,2020-02-16,2.0027401178894815,1.3366815115768125,-0.10695331377714293,0.5258588192114632
guangdong,0.2856470398546781,0.22390168106670708,0.3547974302028921,0.2843437795856701,2020-02-17,2.5809499807411402,1.341638551630894,-0.37235172736736716,0.34872624472164654
guangdong,0.20486104325519788,0.1499840311730975,0.268161059223828,0.20337847054790895,2020-02-18,2.64719394945549,1.3073188620922764,-0.45919671506435394,0.30545507014957646
guangdong,0.13841552084313916,0.09121670041625216,0.1952992968710564,0.136710488649347,2020-02-19,2.7285069751802755,1.2996642279871555,-0.6099279457730823,0.369299148030615
guangdong,0.14386300786456793,0.09217574368205035,0.20687076671440718,0.14186991941481514,2020-02-20,2.8560909594911457,1.3240086300490115,-0.7180001315245956,0.6959226753836092
guangdong,0.14264107034179477,0.08712887147567587,0.21161411557028173,0.14027089227960604,2020-02-21,3.0221991593454938,1.3240775763055603,-0.7795810619484764,0.7680968075770346
guangdong,0.1461262506198308,0.08512392590692439,0.2233410599291561,0.14327123321675328,2020-02-22,2.8643148281646624,1.317199072333953,-0.780089806059528,0.8040460037173939
guangdong,0.16722214134710228,0.09558190233350947,0.2585695235678658,0.16375154555476618,2020-02-23,2.746472202413777,1.3170470287307756,-0.7450091222063322,0.824504035679807
guangdong,0.20444646694894564,0.11685882072149303,0.31612814623868196,0.2002033024837916,2020-02-24,3.374028360828952,1.3938674666215989,-0.6987956987894391,0.8059166667827186
guangdong,0.17205198862556945,0.08588773282227366,0.2876452116874013,0.16686731775240715,2020-02-25,3.3740953929228428,1.3948055217170863,-0.6916545103651429,0.7840702539381591
guangdong,0.15282219790196913,0.06597777805440604,0.27551311855024185,0.14650394450767804,2020-02-26,3.4258889480452788,1.3775914627344938,-0.7145117481748189,0.7633665542998664
guangdong,0.11677463312056788,0.037916405516462734,0.23919155202840586,0.10908873422562052,2020-02-27,3.4570794402722766,1.33765548555011,-0.7359998036809215,0.6994540256657186
guangdong,0.08604629981985931,0.017744815658954582,0.20721921372060534,0.07669766516368151,2020-02-28,3.54089100306037,1.3542739815785025,-0.7871405415149018,0.4072049279741501
guangdong,0.1065468985497371,0.021972531971236036,0.2565893546621738,0.09497094432072745,2020-02-29,3.4248992295403555,1.4670175004225112,-0.7481289691071855,-0.17146324044502376
guangdong,0.13327053960259297,0.027483589218459496,0.320946007979257,0.11879115364660597,2020-03-01,3.3026564759232677,1.4885482933919214,-0.5742450446876208,-0.20822400352629025
guangdong,0.16781578017325102,0.034607648325055584,0.40413886582238723,0.1495831725926159,2020-03-02,3.772272186943545,1.4824095044786207,-0.2933857322543232,-0.10182745925068412
guangdong,0.1411815318380675,0.017097738485115067,0.39330657439409916,0.11847579950318099,2020-03-03,3.725588383329194,1.4954764747338178,-0.11339186380238417,0.017901914497034845
guangdong,0.17804930418226672,0.021562596755620885,0.4960136144541979,0.14941425687443413,2020-03-04,3.5335300586605936,1.560867726550617,-0.08768436318105655,0.16161556551724726
guangdong,0.22498530879600798,0.027246764663236122,0.6267689544058125,0.18880170790787448,2020-03-05,3.719241832559471,1.6047293456143314,0.09152518372503056,0.4219824613038276
guangdong,0.2842389660356527,0.03442265744878899,0.7918390782799251,0.2385258065456928,2020-03-06,3.7936462470480277,1.6073917786040222,0.27740137215350613,0.5899811448076029
guangdong,0.3575513996128841,0.04330113327131077,0.9960744462870393,0.3000476576582642,2020-03-07,3.5793674587355246,1.6560325163089402,0.2610718828138347,0.7185039927911481
guangdong,0.44597652438720475,0.05400982610968491,1.2424110773079349,0.3742516786616786,2020-03-08,3.441741024950222,1.6631275680243367,0.1503959877727654,0.7979231153345073
guangdong,0.2746653723543105,0.006953925157199914,1.0132074488343696,0.19038352844483786,2020-03-09,3.958013935206038,1.684332033631908,0.24494271453334435,0.8219846372003013
guangdong,0.33477999761887156,0.008475895696695612,1.2349630548645671,0.23205181145738601,2020-03-10,3.9515506198616737,1.8556447101571742,0.3422360339947441,0.8192692332088047
guangdong,0.4123451295498363,0.010439674813199889,1.5210914764003403,0.28581586396509445,2020-03-11,3.9098741072518557,2.0110444902822375,0.41758504306191907,0.8418569372459616
guangdong,0.5140303703945505,0.013014122215742632,1.8961960721390332,0.35629870196116703,2020-03-12,3.9105903298421825,2.168075630049011,0.4620434438856122,0.8793361114642678
guangdong,0.6452170428201164,0.016335481198311047,2.3801278927032787,0.44723037407998917,2020-03-13,4.000060708662909,2.344092573601487,0.5383570123929166,0.9154063606187608
guangdong,0.8116523993170933,0.02054925959589834,2.994087859723104,0.5625945721813581,2020-03-14,3.7389307750270473,2.8059197434510734,0.3523262809429344,0.9495419711532086
guangdong,1.0187012030775289,0.025791281452881964,3.7578659379138437,0.7061098667462133,2020-03-15,3.6055919606361533,3.2120078918370796,-0.01898854022389303,0.9721882116764343
guangdong,1.2701318749972361,0.032156954925906096,4.685363377692513,0.8803883280936511,2020-03-16,4.0848046953732435,3.397618051715396,0.29124837614870813,0.9781460929676753
guangdong,1.5665349052406063,0.03966122993156941,5.778758426094393,1.0858392528162673,2020-03-17,4.048102227081957,3.637987410174075,0.42192051253709045,0.976318096444924
guangdong,3.8074614714355657,0.46110124804017566,10.606908771789229,3.1951207500941443,2020-03-18,3.952121691054207,3.8101555631232045,0.30712868353865075,0.8143070541889589
guangdong,4.371093398280623,0.5293596892229187,12.177086821853438,3.6681057240429906,2020-03-19,3.9471553069209824,3.952209233733311,0.29930108330267596,0.8293692139356053
guangdong,6.2588294277351775,1.290721096299461,15.072695926982048,5.578829127690593,2020-03-20,4.120409779712317,4.130828452425216,0.437599907131974,0.8257377411747686
guangdong,5.220946708787078,1.0766847279500344,12.573236433605999,4.653708798011054,2020-03-21,3.8556373149360357,4.120270263647118,0.32852328994391794,0.849622676882396
guangdong,3.956842316261274,0.8159960119215035,9.528983295140378,3.5269450018587607,2020-03-22,3.758508374973164,4.0676077640696295,0.16092578235542437,0.8617120279991123
guangdong,3.0545438111145176,0.6299203680332797,7.356041667560533,2.7226781272770824,2020-03-23,4.201380105597488,4.2657622693932735,0.21273589720630418,0.841199044552325
guangdong,2.489601688175636,0.5134157205293645,5.995531538035757,2.219115023776549,NA,NA,NA,NA,NA
guangdong,1.422069515321333,0.17221921567267293,3.961632108247893,1.1933630453170057,NA,NA,NA,NA,NA
guangdong,1.2812025960374163,0.15515957822743873,3.5692019883328143,1.0751512603304647,NA,NA,NA,NA,NA
guangdong,0.6183431779527397,0.015655093847803052,2.280993444741379,0.42860283041641806,NA,NA,NA,NA,NA
guangdong,0.6296445004376211,0.015941218560443813,2.322682661060173,0.4364363102334123,NA,NA,NA,NA,NA
guangdong,0.6854182810277513,0.017353288427982644,2.528425414357363,0.47509574899863005,NA,NA,NA,NA,NA
guangdong,0.7821987965761562,0.01980355893725774,2.8854370697224283,0.5421788904841448,NA,NA,NA,NA,NA
zhejiang,38.715620159650335,26.305385540409613,53.486085588833774,38.30012835491237,2020-01-20,4.2446551368310965,5.747698545884738,NA,NA
zhejiang,22.71617824602233,16.86038534283709,29.431352490415115,22.564917856381317,2020-01-21,4.0210228446923475,5.522303373669089,NA,NA
zhejiang,16.634997378016262,13.410155729645552,20.202089574871792,16.574764624961333,2020-01-22,3.761542842949277,5.368995447693088,NA,NA
zhejiang,9.936310429329735,8.210565566917257,11.82421657352093,9.907772445361394,2020-01-23,3.405513156702109,4.792658357613655,NA,NA
zhejiang,7.356983825173519,6.2644538882057,8.536036371899458,7.34175759370998,2020-01-24,2.8487531636743944,3.7747311754267363,NA,NA
zhejiang,7.752552342689989,6.869465589435214,8.688262451055904,7.7432920039149815,2020-01-25,2.186392478647377,2.5738514485381105,NA,NA
zhejiang,7.2715387484460905,6.58133960666577,7.9956592624091725,7.265569555959199,2020-01-26,1.9156832647725293,2.0204877561264154,NA,NA
zhejiang,5.708814596787191,5.2169142460922915,6.222558723534018,5.704970737758204,2020-01-27,1.7966198222067284,1.876848530336319,NA,NA
zhejiang,4.103175467916077,3.7637361722550526,4.457060172449461,4.1006335080602,2020-01-28,1.6433887850793099,1.8175554958593882,NA,NA
zhejiang,2.99924003065496,2.755516799874277,3.25314380890745,2.997448560341479,2020-01-29,1.6038351647202371,1.7662976540476594,NA,NA
zhejiang,2.4340452800813375,2.2426858213867766,2.633127135179633,2.4326863724740013,2020-01-30,1.5030584260066235,1.662974931553152,NA,NA
zhejiang,2.164106502248537,2.0017686623684208,2.332683353999874,2.163008627464969,2020-01-31,1.506299194701063,1.603110854149062,NA,NA
zhejiang,1.667902835017422,1.5370973899977243,1.8039735122219924,1.6669763139042972,2020-02-01,1.4695333989890187,1.5464693680919386,NA,NA
zhejiang,1.2766011577475471,1.1699205078194757,1.3878699346738872,1.2757937842440261,2020-02-02,1.3633908994247865,1.4996122083826264,0.8828273838117656,0.854736710959186
zhejiang,1.0316668737955645,0.9404937087496772,1.126997471683806,1.0309352874859645,2020-02-03,1.3754072006275058,1.513284782491127,0.938051853284631,0.9167052629668949
zhejiang,0.931612900996807,0.8475151475716026,1.0196317157683992,0.9309229083153904,2020-02-04,1.216324828307478,1.4712443047152273,0.9376416419437087,0.9121913874966331
zhejiang,0.8374392467598326,0.7587964853215772,0.9199039142527791,0.8367667009279075,2020-02-05,1.2067000575213527,1.4374679628189961,0.906120293365546,0.8428431273853094
zhejiang,0.7666606791029388,0.6916019998669786,0.8455304226714936,0.7659900392766983,2020-02-06,1.0230228168032072,1.347894058475579,0.8869263376131005,0.7957380394486
zhejiang,0.614549656356411,0.547077264060739,0.685888715163848,0.6138692261013293,2020-02-07,1.058636454592993,1.4059887270576306,0.9439919059787749,0.9366900531523363
zhejiang,0.5240503032822338,0.46097497298463097,0.5911112741874215,0.5233489305885889,2020-02-08,1.0266911887746208,1.4200529215818827,0.9125209235496203,0.9672734808141229
zhejiang,0.4513843752804748,0.391564796779222,0.5153939448772239,0.45064703374546544,2020-02-09,1.0725838574167683,1.4156991715396317,0.9019129271310328,0.9581722536049726
