province,r_mean,r_q2.5,r_q97.5,r_median,date_lag,movement,movement_hubei,rolling.corr.biweekly,rolling.corr.hubei
zhejiang,0.38423923755209066,0.32734800911562373,0.4456214714754088,0.38344891169463513,2020-02-10,1.2967501464179885,1.390688280885584,0.866708221405987,0.9716040314121062
zhejiang,0.32868253737854675,0.27400782219613634,0.388257030339033,0.3278202572468314,2020-02-11,1.2553557678229041,1.3896855997971946,0.8404072954200943,0.9661879842243083
zhejiang,0.30151502619159837,0.24660941938426273,0.36185653057706274,0.3005583777255092,2020-02-12,1.3682503311835454,1.4055668365725873,0.6999315241526493,0.9422411624830611
zhejiang,0.25882269059720275,0.20523029678424806,0.31853816848133665,0.25774506520468415,2020-02-13,1.4676770001743071,1.4450549758323474,0.4688940792949817,0.8717292504970746
zhejiang,0.2067796010007009,0.15619908838957938,0.26434578638294864,0.20555008101337743,2020-02-14,1.6154842008018127,1.4780970745310122,0.05378711284081013,0.6578593459711071
zhejiang,0.18354065185867627,0.13282927982136683,0.24232402220915758,0.18211983357538114,2020-02-15,1.487756407530068,1.4275772837586613,-0.29732315283665844,0.44978073006946867
zhejiang,0.15504786947994953,0.10534750488486086,0.21420045922482275,0.15338391268821144,2020-02-16,1.510672867352275,1.3366815115768125,-0.5331325500093231,0.3917998040550611
zhejiang,0.29077539442669226,0.2151172375381361,0.3776581101547235,0.28879974059047364,2020-02-17,2.078581906919993,1.341638551630894,-0.6018916637618185,0.2015180973974984
zhejiang,0.31243078559031146,0.2270126870998737,0.41127762198756596,0.3100670999450077,2020-02-18,2.267319452675615,1.3073188620922764,-0.5657896610195349,0.036552276839648526
zhejiang,0.329422124666748,0.23425133367319714,0.44056381896627456,0.32661086926273497,2020-02-19,2.4466554837022834,1.2996642279871555,-0.5145037278709454,-0.09466742915478146
zhejiang,0.3483903705306992,0.2426666581228899,0.47293089070146427,0.3450780435270051,2020-02-20,2.7581757312184068,1.3240086300490115,-0.340685188903336,0.05209171612022247
zhejiang,0.3955255360643313,0.27391293170507247,0.539127704299938,0.39165466600396737,2020-02-21,2.9634328481784906,1.3240775763055603,-0.0504304451039769,-0.08339604227267616
zhejiang,0.4450871722665281,0.30637752961555154,0.6092899737793647,0.44059950510947116,2020-02-22,2.7131220637964093,1.317199072333953,0.3150552395598257,-0.3402048316264077
zhejiang,0.4799530515495804,0.3261048127408281,0.6630607978884213,0.47480224784927794,2020-02-23,2.6150036883388528,1.3170470287307756,0.6129992102604358,-0.5382501904219215
zhejiang,0.05270969187543878,0.010870005656583578,0.12693702028733744,0.04698296506423601,2020-02-24,3.5211228743245595,1.3938674666215989,0.1552122323148749,-0.5492697996322243
zhejiang,0.01990233221914515,5.038834255638628e-4,0.07341730441215435,0.013795245464267821,2020-02-25,3.5980200836674223,1.3948055217170863,-0.10900828320528357,-0.5537296744382574
zhejiang,0.023306449225562395,5.900682062883902e-4,0.08597468169652676,0.016154799569562093,2020-02-26,3.5538753337981523,1.3775914627344938,-0.25057685887255776,-0.5529064764802037
zhejiang,0.028255066375650385,7.153563450820817e-4,0.1042295338277622,0.019584919594816175,2020-02-27,3.7286742652954503,1.33765548555011,-0.37200479089156474,-0.5334447504851123
zhejiang,0.035143823017923244,8.897645630016475e-4,0.12964132666983347,0.024359841838971205,2020-02-28,3.878355403521004,1.3542739815785025,-0.4915545876230296,-0.6661549928519166
zhejiang,0.04455232360859784,0.0011279671743764247,0.16434815119279178,0.03088131749669388,2020-02-29,3.5373716350008717,1.4670175004225112,-0.6208214450805216,-0.7118232585677883
zhejiang,0.05730490559270996,0.0014508345963540898,0.21139088886088653,0.03972073374384075,2020-03-01,3.277598778107025,1.4885482933919214,-0.8233237965179401,-0.6941616463389519
zhejiang,0.07453857984688347,0.001887153451985055,0.2749638357359994,0.051666206463809636,2020-03-02,4.321064531985359,1.4824095044786207,-0.8269896100036173,-0.6821337436377565
zhejiang,0.09779812444868353,0.0024760341360154548,0.3607654919296264,0.06778849422565565,2020-03-03,4.324739672302598,1.4954764747338178,-0.803286040406446,-0.6456396512174979
zhejiang,0.1291585950149598,0.003270012508109412,0.47645048747290775,0.08952591597970319,2020-03-04,4.362903960257975,1.560867726550617,-0.746461011609219,-0.5372222573824784
zhejiang,0.1713727805005494,0.004338783150446767,0.632173528982854,0.1187865596286742,2020-03-05,4.544200834931149,1.6047293456143314,-0.6281481761386639,-0.3854143553574143
zhejiang,0.22803278727177415,0.005773290322269199,0.8411854638311814,0.15806028357265603,2020-03-06,4.5656328429492765,1.6073917786040222,-0.4578110442901163,-0.17533698942197215
zhejiang,0.30371790314035135,0.007689471553098567,1.1203787327410084,0.2105212082473131,2020-03-07,4.163670212654698,1.6560325163089402,-0.16390420270293904,0.23012924556057632
zhejiang,0.4040714814219608,0.010230204178568758,1.4905709858108518,0.28008100809231246,2020-03-08,3.8497127941432803,1.6631275680243367,0.4402403150729901,0.8948143650255915
zhejiang,0.5357061788231767,0.013562906171442844,1.9761555165027023,0.3713232274598268,2020-03-09,4.7643495241415375,1.684332033631908,0.5829079345998783,0.876542444715804
zhejiang,0.7057868431435053,0.017868975772545384,2.6035625846560113,0.489214160401225,2020-03-10,4.881522952762769,1.8556447101571742,0.6642650459248042,0.9204890042501203
zhejiang,0.9211122284751406,0.023320542532514955,3.397871974555047,0.6384663441468319,2020-03-11,4.977086627157051,2.0110444902822375,0.7108235721617803,0.954510947305844
zhejiang,1.1865720475471202,0.030041403259323668,4.377121247022476,0.8224690692885277,2020-03-12,4.882211635000871,2.168075630049011,0.6995950677951184,0.9796436787716762
zhejiang,1.5030773906219392,0.038054624761293725,5.544671304208458,1.0418538554729968,2020-03-13,5.020781139968625,2.344092573601487,0.7060034253317052,0.9929481854347877
zhejiang,1.8654793219071848,0.04722984727070939,6.88152834265781,1.2930517323728437,2020-03-14,4.5761086125152515,2.8059197434510734,0.5703481876100325,0.9871742092886978
zhejiang,2.261438059927079,0.05725465456959881,8.34217239601628,1.5675094152494073,2020-03-15,4.392236803207251,3.2120078918370796,0.3634724855619807,0.9865960352802428
zhejiang,2.6722666509349624,0.06765593395119276,9.85766954454784,1.8522740947999368,2020-03-16,5.228864525013074,3.397618051715396,0.5150495162125934,0.9908350523758789
zhejiang,3.076063869620888,0.07787919439847334,11.347228808186701,2.1321649984500337,2020-03-17,5.235533083493115,3.637987410174075,0.5935281061948628,0.9931981694747923
zhejiang,3.4521887214074356,0.08740185117412463,12.734708046123746,2.3928748790044065,2020-03-18,5.293470934286212,3.8101555631232045,0.6450170929110016,0.9942011447907009
zhejiang,3.785252287426245,0.09583429058515171,13.963339391724451,2.623736950737585,2020-03-19,5.321421941781419,3.952209233733311,0.6916605277546356,0.9940918975088825
zhejiang,4.067107077905778,0.10297023604996478,15.003067737367989,2.819103804085788,2020-03-20,5.407863055603975,4.130828452425216,0.7309383097081092,0.9938899601784459
zhejiang,4.296525639254755,0.1087786111342302,15.849365154720607,2.97812463305295,2020-03-21,4.936796250653652,4.120270263647118,0.6231096267142366,0.9911945306391898
zhejiang,4.477356815247712,0.11335686012559322,16.51642956450429,3.1034672528498075,2020-03-22,4.576975825344257,4.0676077640696295,0.32049054414403866,0.9850336169757755
zhejiang,4.616266434152807,0.11687374718420328,17.028850403662084,3.1997520635465304,2020-03-23,5.470968805996165,4.2657622693932735,0.3834169981139757,0.9833245235883626
zhejiang,4.720843472479361,0.11952140856012071,17.414622491717,3.2722393428138905,NA,NA,NA,NA,NA
zhejiang,4.798361799461781,0.12148400267792502,17.700578255439737,3.325970952603479,NA,NA,NA,NA,NA
zhejiang,4.85514873657256,0.12292172344771167,17.91005842100975,3.3653326579544505,NA,NA,NA,NA,NA
zhejiang,4.89637925767066,0.12396558986396558,18.062152843170942,3.393911477406616,NA,NA,NA,NA,NA
zhejiang,4.926114079425647,0.12471841037160541,18.171841016214653,3.414522085270537,NA,NA,NA,NA,NA
zhejiang,4.947449390235791,0.1252585736739818,18.250544405909327,3.4293105958049592,NA,NA,NA,NA,NA
zhejiang,4.962698575243387,0.125644649611921,18.30679681117583,3.439880525398811,NA,NA,NA,NA,NA
henan,26.862100883866677,12.881421493286329,45.89337138930554,25.972198739776715,2020-01-20,6.4698340308140745,5.747698545884738,NA,NA
henan,36.323149810748355,25.003184994530955,49.72358759088674,35.956915471491904,2020-01-21,6.2922028627940865,5.522303373669089,NA,NA
henan,36.78465485000447,29.34088132672756,45.05725563450541,36.63878742312992,2020-01-22,6.264678700811992,5.368995447693088,NA,NA
henan,20.504159576624577,17.118720764699393,24.19052429125583,20.45120165977287,2020-01-23,5.964915844264001,4.792658357613655,NA,NA
henan,10.941108140659543,9.353704158628188,12.651097739359992,10.919535629047518,2020-01-24,4.678613283364564,3.7747311754267363,NA,NA
henan,6.764575095248295,5.87230846280302,7.7190247089013875,6.753632335208236,2020-01-25,3.8064643035602748,2.5738514485381105,NA,NA
henan,5.407829093606042,4.786404564336704,6.066630961668426,5.40125165083439,2020-01-26,3.058411284613783,2.0204877561264154,NA,NA
henan,4.552237556843079,4.083837513804825,5.045700175867527,4.5478272346222814,2020-01-27,2.342716895690194,1.876848530336319,NA,NA
henan,3.676755670804585,3.321303592944249,4.0500175132962335,3.6736216572428773,2020-01-28,2.336707370393504,1.8175554958593882,NA,NA
henan,2.8700490750057814,2.599250873026636,3.15407306511296,2.867721714993828,2020-01-29,2.2451399021444933,1.7662976540476594,NA,NA
henan,2.3879539501714433,2.16977108663397,2.6164392596002073,2.386141018250794,2020-01-30,2.2850806579221317,1.662974931553152,NA,NA
henan,2.258511280743012,2.0663568770563705,2.459086364050087,2.257029490958681,2020-01-31,2.173075848428066,1.603110854149062,NA,NA
henan,2.10464453750812,1.9337674261539317,2.282652824896519,2.1033896649501895,2020-02-01,2.0685408806995627,1.5464693680919386,NA,NA
henan,1.8648940081985206,1.7154322072815915,2.0205095319494526,1.8638111386539824,2020-02-02,2.0233826566729127,1.4996122083826264,0.936468854877034,0.954924739375173
henan,1.6032124029593395,1.4735002576469691,1.7383181301401345,1.6022632948803472,2020-02-03,2.083093681032688,1.513284782491127,0.9338870877068867,0.9604349240818971
henan,1.4265219315784627,1.3108031912312141,1.5470655321282674,1.4256729012936717,2020-02-04,1.982395169685613,1.4712443047152273,0.921176134128433,0.9478617818914103
henan,1.2644989172243224,1.1602703733483095,1.3731463352128168,1.2637213276973729,2020-02-05,1.7952290755777638,1.4374679628189961,0.973790200759163,0.9831833080129375
henan,1.1111787738930266,1.0167304012263112,1.2097619499884664,1.1104511711985756,2020-02-06,1.6585698209452426,1.347894058475579,0.9750179822032555,0.9798272066669647
henan,0.9003420564385121,0.8174317623492393,0.9871996633994431,0.8996474434382549,2020-02-07,1.8426301582344369,1.4059887270576306,0.9403077819390862,0.9699181326772757
henan,0.7578770453225603,0.6829075174436637,0.8366947607155218,0.7571998723806507,2020-02-08,1.7680300749531541,1.4200529215818827,0.9219291540968816,0.9773423493954226
henan,0.6496634993567636,0.5804248916046221,0.7227470588786558,0.6489868920088402,2020-02-09,1.8439729544034977,1.4156991715396317,0.8824756468883138,0.963854337417932
henan,0.5649635744898669,0.4998115745184435,0.634049142672143,0.5642713682110886,2020-02-10,1.989198261503227,1.390688280885584,0.850691792059551,0.9557307501246255
henan,0.5056289090082793,0.44278458339290305,0.5725827616534097,0.5049057328851974,2020-02-11,1.9593456797834687,1.3896855997971946,0.7714987039730822,0.9301416682810386
henan,0.4595013720698859,0.3978734484670243,0.5255017634813425,0.4587319176507747,2020-02-12,1.9772034249427441,1.4055668365725873,0.6605274648409365,0.9022632829986436
henan,0.4341311214880651,0.37202063439850697,0.5009659569603623,0.43329973650937265,2020-02-13,2.006452165313346,1.4450549758323474,0.46635487769520617,0.8426826006180227
henan,0.4177548892704576,0.3541829031618494,0.48649669753995284,0.41684510125291907,2020-02-14,1.934283937122632,1.4780970745310122,0.27385970988118835,0.6710132840076783
henan,0.38622173149022543,0.3222155387403022,0.45594050224402066,0.3852164127017112,2020-02-15,1.7359419841765562,1.4275772837586613,0.20639729508720286,0.5089706009084245
henan,0.3292716074358076,0.2673186070805212,0.3975846266679235,0.32815231573853454,2020-02-16,1.8495112013325008,1.3366815115768125,0.08018313104441029,0.4467158530551821
henan,0.3205823227396928,0.25606977309275686,0.39223328566038795,0.31932601739796923,2020-02-17,2.1017998126171142,1.341638551630894,-0.35196172659972175,0.2887924657713986
henan,0.2565195228202029,0.19575142002980875,0.3253766366237467,0.25509583045136763,2020-02-18,2.1312759629398292,1.3073188620922764,-0.6626759382112488,0.22024436607709327
henan,0.20537108870374662,0.148013416553303,0.2719755222344554,0.20374347918331726,2020-02-19,2.195077201748907,1.2996642279871555,-0.7372219193550351,0.2399126937017987
henan,0.15278241471929604,0.10068457400897322,0.21557046483793693,0.15090040803279942,2020-02-20,2.284625702685821,1.3240086300490115,-0.702104306210248,0.5800389918264481
henan,0.10625389010701212,0.06073327888848894,0.16429653107464276,0.10404865400039336,2020-02-21,2.539918686237768,1.3240775763055603,-0.7804117404473173,0.6841856671066436
henan,0.08708898706077785,0.043474508560995016,0.1455997708533076,0.08446461905321087,2020-02-22,2.763100791172184,1.317199072333953,-0.7955511989364694,0.724456059725338
henan,0.07675875646970307,0.03313898286778283,0.1383833282163124,0.07358525628279065,2020-02-23,2.7654574744951073,1.3170470287307756,-0.8338709381444734,0.7424697208967711
henan,0.07080214210902151,0.02598313830744951,0.13769048434257633,0.06690992637737506,2020-02-24,3.137872985633979,1.3938674666215989,-0.8611362349106768,0.6568570492924688
henan,0.044081010551076175,0.009090564125672563,0.10615717776972326,0.039291760301154104,2020-02-25,3.090874182802415,1.3948055217170863,-0.8925805782150986,0.5641980454087773
henan,0.036991045364437584,0.0044797872051537515,0.1030504567143448,0.03104190482248679,2020-02-26,3.0284775452841974,1.3775914627344938,-0.9160977878007065,0.4814707913040504
henan,0.047097893914185854,0.005703773452947575,0.13120633467705747,0.039523304243498925,2020-02-27,2.7884072558817405,1.33765548555011,-0.9331723779799646,0.3757970875707178
henan,0.06060604669445735,0.007339673422633181,0.16883763975805374,0.05085898802322585,2020-02-28,3.0843655423693526,1.3542739815785025,-0.9433473797937955,0.04224474113480593
henan,0.07861094771031414,0.009520150465286268,0.2189960836328075,0.06596822373598143,2020-02-29,3.2916394961482407,1.4670175004225112,-0.9014021257999265,-0.4056083754799052
henan,0.0512437830865756,0.0012973802605745224,0.18903213857913986,0.03551948376768529,2020-03-01,3.439502363106392,1.4885482933919214,-0.8527549229732981,-0.4580919599071114
henan,0.06704626012319836,0.0016974643398638876,0.2473255714436449,0.04647292617148364,2020-03-02,3.7320015823443677,1.4824095044786207,-0.7854839522855658,-0.5300528966662897
henan,0.08827722636323848,0.002234985866450164,0.32564404659751545,0.06118911056133083,2020-03-03,3.8115388507183012,1.4954764747338178,-0.6322811314452884,-0.43034787994002355
henan,0.11693363965690183,0.0029605034357375846,0.43135410082510767,0.0810522226407941,2020-03-04,3.8521314699146365,1.560867726550617,-0.23390152696481165,-0.017446027594275285
henan,0.1555764737516109,0.003938855289316199,0.5739028575658133,0.10783739414238744,2020-03-05,3.9397808557151777,1.6047293456143314,0.4217994163703373,0.5347762840305739
henan,0.20756446234605802,0.0052550772020398635,0.7656802805525791,0.14387272185961103,2020-03-06,4.0018513116802,1.6073917786040222,0.6833788605533604,0.7384756569808052
henan,0.2772144586339713,0.007018462434163755,1.0226107208381743,0.1921504204125888,2020-03-07,4.027870799500312,1.6560325163089402,0.7407708137961301,0.8331215658890474
henan,0.36990945140882847,0.009365296462342725,1.3645513751845844,0.25640169330650553,2020-03-08,3.9115671663543616,1.6631275680243367,0.7126330183340127,0.8604978844410421
henan,0.4920667439991723,0.012458051340025766,1.8151749019912882,0.34107467625033866,2020-03-09,3.85358354153654,1.684332033631908,0.6306934189711108,0.8484848116851939
henan,0.6508271678659124,0.016477517266988366,2.400822967719726,0.45111901643807145,2020-03-10,4.3051927337080995,1.8556447101571742,0.690106680435506,0.9043628407773817
henan,0.8532861749349783,0.02160333553265296,3.147669839197111,0.5914529063669605,2020-03-11,4.446515552779513,2.0110444902822375,0.7393003800902797,0.9456606347233589
henan,1.105111637416901,0.027979004237325276,4.076623613769415,0.7660050156795095,2020-03-12,4.479970591297106,2.168075630049011,0.8089894945904816,0.9758808694855333
henan,1.4085639839313824,0.03566175247876111,5.196022740129346,0.9763421541003218,2020-03-13,4.318580824484697,2.344092573601487,0.8026178361743591,0.9925284786689968
henan,1.760309636251955,0.044567181363522154,6.493570050048612,1.2201536612805455,2020-03-14,4.394161617738913,2.8059197434510734,0.8155326029908988,0.9882614620390653
henan,2.149899432621,0.05443074102063223,7.930719845406814,1.490196730208672,2020-03-15,4.453365407037269,3.2120078918370796,0.8353014544903774,0.9881219919075924
henan,2.5600040692331634,0.06481369146384595,9.443546413442286,1.7744596028109543,2020-03-16,4.632506350197793,3.397618051715396,0.8625450482097099,0.9919443184430717
henan,2.9690021580217723,0.0751686265417375,10.95229105994645,2.0579554749091846,2020-03-17,4.731102456797835,3.637987410174075,0.885194145652625,0.993817074390736
henan,3.3553100690833344,0.08494909605680626,12.377334376023123,2.3257237142895084,2020-03-18,4.767981376223194,3.8101555631232045,0.8968978395757956,0.9941365674287139
henan,3.7017368759518434,0.09371986343371384,13.655261106234661,2.5658484787408002,2020-03-19,4.8047281074328545,3.952209233733311,0.9015073942110117,0.9932995058382228
henan,3.99811546496357,0.10122351964096751,14.748565993879298,2.7712824620926133,2020-03-20,4.886265167603581,4.130828452425216,0.907589436530219,0.9926287183282594
henan,4.241541465531717,0.10738653238173548,15.646535165972262,2.940012508061408,2020-03-21,4.828369758484281,4.120270263647118,0.8985352942860488,0.9891760687809837
henan,4.434795873686822,0.11227931037952402,16.359427381632578,3.0739662562049,2020-03-22,4.755058442640016,4.0676077640696295,0.8781603292958349,0.9821666876752014
henan,4.58407210021557,0.11605865721939822,16.910089386662133,3.177436651747929,2020-03-23,4.99561677076827,4.2657622693932735,0.93324981803105,0.9803225798792418
henan,4.6969205028969,0.11891573140981795,17.326373540742868,3.2556572038971865,NA,NA,NA,NA,NA
henan,4.780824314793908,0.12103999200857639,17.63588458857158,3.3138148945518298,NA,NA,NA,NA,NA
henan,4.8424228276402745,0.1225995313289385,17.863114077014515,3.3565117300579743,NA,NA,NA,NA,NA
henan,4.887215108323897,0.12373357369046487,18.028347400931235,3.3875593731246765,NA,NA,NA,NA,NA
henan,4.9195524173774094,0.12455228347181034,18.147635835900072,3.4099738877220145,NA,NA,NA,NA,NA
henan,4.942771233956315,0.12514013301157753,18.233287251326836,3.4260679449696214,NA,NA,NA,NA,NA
henan,4.9593740365996135,0.1255604795809016,18.29453298887841,3.437576130811217,NA,NA,NA,NA,NA
hunan,28.17733541027788,13.512127571357865,48.14042372693112,27.243861468505575,2020-01-20,6.114883555184474,5.747698545884738,NA,NA
hunan,30.372149320669966,19.6552536357554,43.38369665492679,29.968161304203004,2020-01-21,6.106952099432217,5.522303373669089,NA,NA
hunan,34.66426031507459,27.02249149862597,43.24312798929116,34.499332878558214,2020-01-22,6.074253727838441,5.368995447693088,NA,NA
hunan,19.304648748825645,15.72395345955179,23.247153788204344,19.240974553298084,2020-01-23,5.639584713796807,4.792658357613655,NA,NA
hunan,11.393822205086217,9.608902510149079,13.328551490205484,11.367458497922877,2020-01-24,4.766736671464623,3.7747311754267363,NA,NA
hunan,8.946860402142228,7.806092863780575,10.164291141901018,8.93336951614915,2020-01-25,4.459904132330836,2.5738514485381105,NA,NA
hunan,6.471742177833689,5.728061253973154,7.260153897689264,6.463870717203043,2020-01-26,4.420228706566532,2.0204877561264154,NA,NA
hunan,4.813826215834831,4.303874699378028,5.351916107272064,4.808874626555269,2020-01-27,3.6020820185337388,1.876848530336319,NA,NA
hunan,3.7060927650314617,3.3360873132623343,4.0952760660485215,3.702717999903191,2020-01-28,3.5041249054541606,1.8175554958593882,NA,NA
hunan,2.9258632408319203,2.644403452953813,3.2213520671070377,2.923394528691018,2020-01-29,3.2425715711641345,1.7662976540476594,NA,NA
hunan,2.4251637906905144,2.19927028105719,2.6619417047117286,2.4232484487134958,2020-01-30,3.117531394726886,1.662974931553152,NA,NA
hunan,2.1116658320393067,1.9212498056536123,2.3109499355582783,2.1101053086508923,2020-01-31,2.8682543246114887,1.603110854149062,NA,NA
hunan,1.7479159584134654,1.5885660294604032,1.9147727971421071,1.7465949600096973,2020-02-01,2.697410217618503,1.5464693680919386,NA,NA
hunan,1.5052238291091276,1.3670787027025377,1.6499227087917439,1.5040705581489182,2020-02-02,2.4703103899680667,1.4996122083826264,0.9394579306781871,0.9694614654898844
hunan,1.3739164640532124,1.2486624494763094,1.5050711438681585,1.3728781181034608,2020-02-03,2.575534440487217,1.513284782491127,0.9269509849744015,0.9666903945886307
hunan,1.1949914620656934,1.0827714666026245,1.312665160733913,1.1940317667443816,2020-02-04,2.586484094266079,1.4712443047152273,0.906224211036329,0.9543485273125241
hunan,1.0212276256187711,0.9206006450069019,1.1269986148025135,1.0203224248037661,2020-02-05,2.6907746334491507,1.4374679628189961,0.9536616009196037,0.9804795112087876
hunan,0.9389952012771834,0.8443633625957494,1.0385807656843993,0.9381234835000665,2020-02-06,2.4754279736822653,1.347894058475579,0.962707734714796,0.9517261977756244
hunan,0.823058089369094,0.7353397609367941,0.9156475836595042,0.8222008961427755,2020-02-07,2.767795173632401,1.4059887270576306,0.9624641826810137,0.9826286967926046
hunan,0.7359075140213448,0.6530820936994471,0.823605951958045,0.7350499908988161,2020-02-08,2.891714921355546,1.4200529215818827,0.9474037123262815,0.9721623470947865
hunan,0.6753288204130294,0.595430361406332,0.7601843427999782,0.6744565032469328,2020-02-09,2.964832961093064,1.4156991715396317,0.8368103083898517,0.9719637182046533
hunan,0.5868295982951778,0.5113433785286062,0.6674368587506885,0.5859284169208073,2020-02-10,3.176229161430226,1.390688280885584,0.594307415049478,0.9792780112903318
hunan,0.5637404816716458,0.48813209952514675,0.6447132375901043,0.5627964744690119,2020-02-11,3.075583480388533,1.3896855997971946,0.2215900889836959,0.9722801113617617
hunan,0.5024887982919269,0.42916671143758095,0.5815082312195687,0.5014861833174443,2020-02-12,3.1736812138975496,1.4055668365725873,-0.20709445344965433,0.9499082360710186
hunan,0.4135947214452511,0.34505216854686366,0.48825472428393407,0.4125181519246939,2020-02-13,3.2043560802867757,1.4450549758323474,-0.6085934543860325,0.8714732677350174
hunan,0.3371073641597782,0.27305804727717425,0.40780360195133525,0.3359375777670288,2020-02-14,3.211817795346127,1.4780970745310122,-0.8346999539194683,0.6473322304662861
hunan,0.2441169204494659,0.1875861444090419,0.3079794640560236,0.24282651851334433,2020-02-15,2.4996456214658553,1.4275772837586613,-0.6592487151081097,0.45363287052381096
hunan,0.18712923436121662,0.1354263547721468,0.24706193578437233,0.18568063627230846,2020-02-16,2.795445362869033,1.3366815115768125,-0.5093669552026695,0.435794807659574
hunan,0.11968090390151478,0.07668181338212603,0.17209761368598095,0.11802283605792681,2020-02-17,3.293649534917094,1.341638551630894,-0.5229931534687782,0.33045083139031756
hunan,0.07580237285384715,0.04036157104612972,0.12222599118688746,0.07386783250064978,2020-02-18,3.3055967658002805,1.3073188620922764,-0.5130197279159524,0.3360316691740739
hunan,0.09050894618766718,0.04819220196321938,0.14593930562566593,0.08819908170541667,2020-02-19,3.324104108268575,1.2996642279871555,-0.5119254603692842,0.38221217010727176
hunan,0.0932322478279497,0.04654120220193093,0.15587038474123938,0.09042275679204556,2020-02-20,3.531952236558111,1.3240086300490115,-0.43263663219451626,0.6184842102971657
hunan,0.10458553904458627,0.05015283117133262,0.1786823378437482,0.10112077298481467,2020-02-21,3.5171186981157505,1.3240775763055603,-0.3999913057533257,0.6752320429278428
hunan,0.11720249027616898,0.05359244171425461,0.2052761145890132,0.11289140743230579,2020-02-22,3.454989708745182,1.317199072333953,-0.37096613132550504,0.6904758835625028
hunan,0.1304188532952103,0.05630560399570495,0.2351235977652883,0.12502683974073572,2020-02-23,3.577827849022362,1.3170470287307756,-0.3495223329086189,0.7015350565103117
hunan,0.14320020684705742,0.05757391016005151,0.26715991161977837,0.1364419155243329,2020-02-24,4.171698630915365,1.3938674666215989,-0.3746168732957051,0.7076266398428502
hunan,0.15405244142854496,0.05653453091962484,0.2995891740364446,0.14558369573574584,2020-02-25,4.072623088753502,1.3948055217170863,-0.34792381520555693,0.77063492201533
hunan,0.0965488449104282,0.019910692947950927,0.23251174971912128,0.08605914483694234,2020-02-26,4.041509127569117,1.3775914627344938,-0.3967192907841568,0.8405888950222359
hunan,0.12095156010728514,0.02494311948636967,0.2912790815663587,0.10781058892194698,2020-02-27,3.945567471737715,1.33765548555011,-0.43524161573404274,0.8546627884064408
hunan,0.15228333215290174,0.03140448412821723,0.3667331706016602,0.13573827165055252,2020-02-28,3.928965965092328,1.3542739815785025,-0.4515252015410784,0.7060121365650298
hunan,0.1923811332093158,0.03967361469588962,0.4632978668667014,0.17147958447473235,2020-02-29,3.6459344019296194,1.4670175004225112,0.013285883820756737,0.6662246241234322
